model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
LSPIN,0.2,0.0105,0.5684888772467424,2.396892884137782,0.32177698173073477,2.458459309649786,0.3329235119125783,56,302.784969329834
LSPIN,0.2,0.00875,0.591061327112682,2.417881438289602,0.3254692234513329,2.5172272612748805,0.3440662271163836,56,342.16880798339844
LSPIN,0.2,0.007,0.6159471600808645,2.429075333837239,0.3277918875227387,2.617972321203614,0.361754275669894,56,407.90414237976074
LSPIN,0.2,0.00525,0.6742895008612674,2.685135694489436,0.37461428403955577,2.8684357340819924,0.41131210562935455,56,537.8858547210693
LSPIN,0.2,0.0035,0.7340848610456289,2.909013605442177,0.418940367483264,3.0671273800525505,0.4523251563602802,56,799.2047805786133
LSPIN,0.4,0.028,0.3827841984290697,1.8064148939999283,0.22494723287787988,2.0246958571788505,0.25909579946616434,56,176.53315925598145
LSPIN,0.4,0.021,0.4408095162675171,2.04568441133067,0.2622423512221822,2.0890607565777635,0.26945978991706093,56,211.6573543548584
LSPIN,0.4,0.014,0.4979283129442565,2.1982012381672247,0.28799305923684987,2.241577583414318,0.2950628601460687,56,255.42966175079346
LSPIN,0.4,0.0105,0.5341658437127818,2.2709615592268655,0.3003190677453761,2.417881438289602,0.325443904380324,56,285.57898139953613
LSPIN,0.4,0.00875,0.5848297874290963,2.291950113378685,0.30350658939984404,2.5857898715041574,0.3566250783116609,56,353.02150535583496
LSPIN,0.4,0.007,0.6209075329990059,2.5773944498434296,0.354997124956537,2.630565453694705,0.3649167757995326,56,415.3414363861084
LSPIN,0.4,0.00525,0.688770241007598,2.7299112766799842,0.383784723771091,2.860040312421265,0.4094918460725063,56,548.4569892883301
LSPIN,0.4,0.0035,0.7375316548734778,2.8936219990641763,0.41687368940485964,3.085317460317461,0.4562298650638426,56,871.2765159606934
