model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,global_cfg_idx,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
LSPIN,lspin_tf,mlp,0.0035,0.1,0,5,9,0.6982265188305024,2.5857898715041574,0.3548387096774194,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,mlp,0.0035,0.1,0,6,9,0.6338587739098437,2.742504409171076,0.3846153846153846,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0035,0.1,0,7,9,0.6987093573421427,2.742504409171076,0.3846153846153846,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.1,1,2,9,0.7622790550333842,3.055933484504913,0.4482758620689655,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.0035,0.1,1,3,9,0.7350005746341213,2.8992189468379945,0.4157303370786517,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.1,1,4,9,0.7309330942418798,3.1342907533383726,0.4651162790697674,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.1,1,5,9,0.7015512631684709,2.742504409171076,0.3846153846153846,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.0035,0.1,1,6,9,0.6855640287627817,2.977576215671454,0.4318181818181818,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0035,0.1,1,7,9,0.6910029385134758,2.742504409171076,0.3846153846153846,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.1,2,3,9,0.7410041728348702,2.8992189468379945,0.4157303370786517,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.1,2,4,9,0.6933472319686395,2.6641471403376165,0.3695652173913043,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.1,2,5,9,0.6840195982202784,2.6641471403376165,0.3695652173913043,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.1,2,6,9,0.6683438848182867,2.6641471403376165,0.3695652173913043,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0035,0.1,2,7,9,0.7085120713532747,2.429075333837239,0.3263157894736842,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.1,3,4,9,0.7229287957963851,2.8208616780045355,0.4,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.1,3,5,9,0.7331854893118299,2.8208616780045355,0.4,3.4477198286722097,0.5365853658536586
LSPIN,lspin_tf,mlp,0.0035,0.1,3,6,9,0.7277050422973966,3.212648022171832,0.4823529411764706,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.0035,0.1,3,7,9,0.7118140727716314,2.6641471403376165,0.3695652173913043,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.1,4,5,9,0.730832570073135,2.977576215671454,0.4318181818181818,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.0035,0.1,4,6,9,0.7040458998086244,3.4477198286722097,0.5365853658536586,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0035,0.1,4,7,9,0.6745266611643241,2.5857898715041574,0.3548387096774194,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0035,0.1,5,6,9,0.7069992012167282,2.8208616780045355,0.4,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.1,5,7,9,0.6759014938951198,2.429075333837239,0.3263157894736842,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.1,6,7,9,0.659042759030667,2.6641471403376165,0.3695652173913043,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0105,0.1,0,1,13,0.5322511002136001,2.2723607961703203,0.2989690721649484,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0105,0.1,0,2,13,0.5855349402130526,2.037288989669942,0.26,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.0105,0.1,0,3,13,0.6100061000433961,2.8992189468379945,0.4157303370786517,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.1,0,4,13,0.5908714232734679,2.3507180650037798,0.3125,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.0105,0.1,0,5,13,0.5916073102859961,2.5857898715041574,0.3548387096774194,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.1,0,6,13,0.6515198548793488,2.3507180650037798,0.3125,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0105,0.1,0,7,13,0.6355459578630512,2.5857898715041574,0.3548387096774194,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0105,0.1,1,2,13,0.5269308321633293,2.1156462585034013,0.2727272727272727,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.1,1,3,13,0.4270661760876998,2.1156462585034013,0.2727272727272727,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.1,1,4,13,0.566755085369939,2.3507180650037798,0.3125,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.0105,0.1,1,5,13,0.5239992091094939,2.2723607961703203,0.2989690721649484,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.1,1,6,13,0.5274063101802594,2.2723607961703203,0.2989690721649484,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0105,0.1,1,7,13,0.5061984275078363,2.1156462585034013,0.2727272727272727,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0105,0.1,2,3,13,0.5400714378272937,2.3507180650037798,0.3125,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.0105,0.1,2,4,13,0.5374330509042683,2.2723607961703203,0.2989690721649484,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.1,2,5,13,0.5327025779197829,2.507432602670698,0.3404255319148936,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.1,2,6,13,0.5929592703146738,2.5857898715041574,0.3548387096774194,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.0105,0.1,2,7,13,0.5265826579997366,2.3507180650037798,0.3125,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.1,3,4,13,0.5352919815968359,2.2723607961703203,0.2989690721649484,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0105,0.1,3,5,13,0.5263760602100503,2.742504409171076,0.3846153846153846,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.0105,0.1,3,6,13,0.5795509625423722,2.1940035273368608,0.2857142857142857,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.1,3,7,13,0.5602188069860695,2.507432602670698,0.3404255319148936,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.1,4,5,13,0.6695051427288864,2.6641471403376165,0.3695652173913043,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0105,0.1,4,6,13,0.5750699121625459,2.5857898715041574,0.3548387096774194,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.0105,0.1,4,7,13,0.5809021793831843,2.507432602670698,0.3404255319148936,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.1,5,6,13,0.5595822050931859,2.2723607961703203,0.2989690721649484,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.1,5,7,13,0.5750007630391694,2.3507180650037798,0.3125,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0105,0.1,6,7,13,0.6004637046489585,2.429075333837239,0.3263157894736842,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.2,0,1,17,0.7587787372345011,3.1342907533383726,0.4651162790697674,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.2,0,2,17,0.7476801539946968,2.6641471403376165,0.3695652173913043,3.4477198286722097,0.5365853658536586
LSPIN,lspin_tf,mlp,0.0035,0.2,0,3,17,0.7333284764038454,2.977576215671454,0.4318181818181818,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.2,0,4,17,0.7033668886793878,3.291005291005291,0.5,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.2,0,5,17,0.7753637315297469,3.1342907533383726,0.4651162790697674,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.0035,0.2,0,6,17,0.7579667490167707,2.742504409171076,0.3846153846153846,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.2,0,7,17,0.7560512092147504,2.8992189468379945,0.4157303370786517,3.4477198286722097,0.5365853658536586
LSPIN,lspin_tf,mlp,0.0035,0.2,1,2,17,0.797460106524533,2.8992189468379945,0.4157303370786517,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.0035,0.2,1,3,17,0.7577061316082077,2.8992189468379945,0.4157303370786517,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.2,1,4,17,0.7095106000605453,3.212648022171832,0.4823529411764706,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.2,1,5,17,0.7632431080686355,2.977576215671454,0.4318181818181818,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.2,1,6,17,0.7377609201770265,2.977576215671454,0.4318181818181818,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.0035,0.2,1,7,17,0.7339286551629339,2.8208616780045355,0.4,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.0035,0.2,2,3,17,0.7644262488499008,2.977576215671454,0.4318181818181818,3.291005291005291,0.5
LSPIN,lspin_tf,mlp,0.0035,0.2,2,4,17,0.7581255374805576,2.977576215671454,0.4318181818181818,3.291005291005291,0.5
LSPIN,lspin_tf,mlp,0.0035,0.2,2,5,17,0.7325522114504329,2.742504409171076,0.3846153846153846,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.0035,0.2,2,6,17,0.7517311854125052,2.507432602670698,0.3404255319148936,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.2,2,7,17,0.7292070984160725,2.507432602670698,0.3404255319148936,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.2,3,4,17,0.7274273998385193,2.8992189468379945,0.4157303370786517,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.2,3,5,17,0.7115983170072236,2.8208616780045355,0.4,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0035,0.2,3,6,17,0.739088239446483,2.977576215671454,0.4318181818181818,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.2,3,7,17,0.7013198261625906,2.8992189468379945,0.4157303370786517,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.2,4,5,17,0.6652458608523873,3.055933484504913,0.4482758620689655,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.2,4,6,17,0.739318835601514,2.977576215671454,0.4318181818181818,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.2,4,7,17,0.6646652613860253,2.977576215671454,0.4318181818181818,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0035,0.2,5,6,17,0.7713662537735252,3.291005291005291,0.5,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.2,5,7,17,0.730263313429599,3.1342907533383726,0.4651162790697674,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0035,0.2,6,7,17,0.7508263377155607,2.977576215671454,0.4318181818181818,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0105,0.2,0,1,21,0.524464096899117,2.1940035273368608,0.2857142857142857,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.2,0,2,21,0.4681142778128079,2.1940035273368608,0.2857142857142857,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.0105,0.2,0,3,21,0.578686020152249,2.507432602670698,0.3404255319148936,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0105,0.2,0,4,21,0.4756589770281973,2.1940035273368608,0.2857142857142857,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.0105,0.2,0,5,21,0.557126629517411,2.507432602670698,0.3404255319148936,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.2,0,6,21,0.5439669903723784,2.5857898715041574,0.3548387096774194,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.2,0,7,21,0.6125505682071375,2.5857898715041574,0.3548387096774194,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0105,0.2,1,2,21,0.4854761927693613,2.1156462585034013,0.2727272727272727,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.2,1,3,21,0.5302570960780102,2.1156462585034013,0.2727272727272727,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.2,1,4,21,0.566944007170646,2.429075333837239,0.3263157894736842,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.2,1,5,21,0.5356765750592454,2.429075333837239,0.3263157894736842,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.2,1,6,21,0.5510366786617923,2.2723607961703203,0.2989690721649484,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0105,0.2,1,7,21,0.5363442522057935,2.742504409171076,0.3846153846153846,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.0105,0.2,2,3,21,0.5763333716783018,2.2723607961703203,0.2989690721649484,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.2,2,4,21,0.5072183623536395,2.429075333837239,0.3263157894736842,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.2,2,5,21,0.5593324553622763,2.1940035273368608,0.2857142857142857,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0105,0.2,2,6,21,0.5040192977518576,2.1940035273368608,0.2857142857142857,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0105,0.2,2,7,21,0.5635122158500848,2.6641471403376165,0.3695652173913043,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.2,3,4,21,0.5969391744484688,2.5857898715041574,0.3548387096774194,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.2,3,5,21,0.6195907095983374,2.2723607961703203,0.2989690721649484,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0105,0.2,3,6,21,0.5562682869572522,2.1156462585034013,0.2727272727272727,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.2,3,7,21,0.6137713367627534,2.5857898715041574,0.3548387096774194,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.2,4,5,21,0.5985731072871487,2.507432602670698,0.3404255319148936,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.2,4,6,21,0.4542591703486295,2.037288989669942,0.26,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.0105,0.2,4,7,21,0.5492879681134135,2.429075333837239,0.3263157894736842,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.2,5,6,21,0.4852398036342197,2.3507180650037798,0.3125,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.2,5,7,21,0.5922287866305811,2.507432602670698,0.3404255319148936,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0105,0.2,6,7,21,0.5583648853065185,2.6641471403376165,0.3695652173913043,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0035,0.4,0,1,25,0.7658195433771057,3.1342907533383726,0.4651162790697674,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.0035,0.4,0,2,25,0.7742898814540352,3.291005291005291,0.5,3.291005291005291,0.5
LSPIN,lspin_tf,mlp,0.0035,0.4,0,3,25,0.7687710832114322,3.1342907533383726,0.4651162790697674,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.4,0,4,25,0.7850785435615355,3.055933484504913,0.4482758620689655,3.291005291005291,0.5
LSPIN,lspin_tf,mlp,0.0035,0.4,0,5,25,0.7335803563672519,2.5857898715041574,0.3548387096774194,3.291005291005291,0.5
LSPIN,lspin_tf,mlp,0.0035,0.4,0,6,25,0.7784028875659774,2.742504409171076,0.3846153846153846,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.4,0,7,25,0.7180686762131842,2.8208616780045355,0.4,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,mlp,0.0035,0.4,1,2,25,0.7065702912973614,2.8208616780045355,0.4,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,mlp,0.0035,0.4,1,3,25,0.6492401135290239,2.8208616780045355,0.4,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.4,1,4,25,0.718048733415592,3.1342907533383726,0.4651162790697674,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.4,1,5,25,0.6939386305872025,2.742504409171076,0.3846153846153846,3.291005291005291,0.5
LSPIN,lspin_tf,mlp,0.0035,0.4,1,6,25,0.6999365411454587,2.8208616780045355,0.4,3.526077097505669,0.5555555555555556
LSPIN,lspin_tf,mlp,0.0035,0.4,1,7,25,0.6055174382326218,2.429075333837239,0.3263157894736842,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0035,0.4,2,3,25,0.7504649406357499,3.3693625598387507,0.5180722891566265,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.4,2,4,25,0.736101766948718,3.1342907533383726,0.4651162790697674,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.4,2,5,25,0.7203207547180057,2.6641471403376165,0.3695652173913043,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.0035,0.4,2,6,25,0.7599019674777817,2.6641471403376165,0.3695652173913043,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.4,2,7,25,0.6971507363326529,2.5857898715041574,0.3548387096774194,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.4,3,4,25,0.7614226548942679,3.3693625598387507,0.5180722891566265,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.4,3,5,25,0.737412576235332,2.8992189468379945,0.4157303370786517,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.4,3,6,25,0.7342464057093098,2.977576215671454,0.4318181818181818,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.4,3,7,25,0.7498018921806503,3.291005291005291,0.5,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.0035,0.4,4,5,25,0.7241730715395461,2.507432602670698,0.3404255319148936,3.291005291005291,0.5
LSPIN,lspin_tf,mlp,0.0035,0.4,4,6,25,0.7699069128603488,2.8208616780045355,0.4,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,mlp,0.0035,0.4,4,7,25,0.7019586741528343,2.6641471403376165,0.3695652173913043,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.4,5,6,25,0.7260974861090866,2.8208616780045355,0.4,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.4,5,7,25,0.7347433379300348,2.6641471403376165,0.3695652173913043,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.0035,0.4,6,7,25,0.6807220941114458,2.429075333837239,0.3263157894736842,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0105,0.4,0,1,29,0.5015178181887592,2.1156462585034013,0.2727272727272727,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0105,0.4,0,2,29,0.4370087816109633,1.958931720836483,0.2475247524752475,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.0105,0.4,0,3,29,0.4733481441962514,1.880574452003024,0.2352941176470588,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.4,0,4,29,0.5052734844740014,2.429075333837239,0.3263157894736842,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.4,0,5,29,0.4976032370590103,2.3507180650037798,0.3125,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.0105,0.4,0,6,29,0.5154662243502195,2.037288989669942,0.26,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.4,0,7,29,0.427949485429393,2.2723607961703203,0.2989690721649484,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0105,0.4,1,2,29,0.5897985918009283,2.5857898715041574,0.3548387096774194,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.4,1,3,29,0.5537095935688046,2.3507180650037798,0.3125,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.4,1,4,29,0.579305589347851,2.3507180650037798,0.3125,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.0105,0.4,1,5,29,0.5030602935906846,2.1940035273368608,0.2857142857142857,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.4,1,6,29,0.5535959653239609,2.507432602670698,0.3404255319148936,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0105,0.4,1,7,29,0.4795016141170274,2.1940035273368608,0.2857142857142857,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.4,2,3,29,0.549353723788075,2.3507180650037798,0.3125,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.4,2,4,29,0.5423727646945922,2.1940035273368608,0.2857142857142857,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.4,2,5,29,0.5300975278569949,1.802217183169564,0.2233009708737864,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.4,2,6,29,0.5354516139294976,2.2723607961703203,0.2989690721649484,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.0105,0.4,2,7,29,0.4314762145051247,2.037288989669942,0.26,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.0105,0.4,3,4,29,0.588403632489826,2.429075333837239,0.3263157894736842,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.4,3,5,29,0.5749584872795821,2.1940035273368608,0.2857142857142857,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0105,0.4,3,6,29,0.5058277790382703,2.1156462585034013,0.2727272727272727,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.4,3,7,29,0.5534520709889249,2.507432602670698,0.3404255319148936,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.0105,0.4,4,5,29,0.6127834789524411,2.742504409171076,0.3846153846153846,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.0105,0.4,4,6,29,0.5521806827027843,2.5857898715041574,0.3548387096774194,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0105,0.4,4,7,29,0.5379346999009094,2.1156462585034013,0.2727272727272727,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.4,5,6,29,0.494941236773126,2.3507180650037798,0.3125,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.0105,0.4,5,7,29,0.473131964119667,2.3507180650037798,0.3125,2.037288989669942,0.26
LSPIN,lspin_tf,mlp,0.0105,0.4,6,7,29,0.4168706792992926,1.6455026455026456,0.2,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0035,0.0,0,1,33,0.640258926186201,1.958931720836483,0.2475247524752475,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.0,0,2,33,0.6891063198021141,2.6641471403376165,0.3695652173913043,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.0,0,3,33,0.667616437418287,2.8208616780045355,0.4,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.0,0,4,33,0.6849398288993955,2.6641471403376165,0.3695652173913043,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.0,0,5,33,0.6844745748632625,2.429075333837239,0.3263157894736842,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,mlp,0.0035,0.0,0,6,33,0.6193071154705709,2.429075333837239,0.3263157894736842,3.212648022171832,0.4823529411764706
LSPIN,lspin_tf,mlp,0.0035,0.0,0,7,33,0.6860245731806318,2.507432602670698,0.3404255319148936,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.0,1,2,33,0.6967387138079689,2.977576215671454,0.4318181818181818,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0035,0.0,1,3,33,0.7018223114792763,2.8992189468379945,0.4157303370786517,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.0035,0.0,1,4,33,0.6946557511595296,2.742504409171076,0.3846153846153846,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0035,0.0,1,5,33,0.7129016593074221,2.8208616780045355,0.4,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.0035,0.0,1,6,33,0.6111541083984751,2.5857898715041574,0.3548387096774194,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.0035,0.0,1,7,33,0.7290675239806055,2.8208616780045355,0.4,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0035,0.0,2,3,33,0.7235512605278749,3.055933484504913,0.4482758620689655,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.0035,0.0,2,4,33,0.7524062970268778,3.055933484504913,0.4482758620689655,3.604434366339128,0.575
LSPIN,lspin_tf,mlp,0.0035,0.0,2,5,33,0.7353910893170176,3.055933484504913,0.4482758620689655,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.0035,0.0,2,6,33,0.6568744180248448,2.977576215671454,0.4318181818181818,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0035,0.0,2,7,33,0.7419458879651216,3.055933484504913,0.4482758620689655,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.0,3,4,33,0.7350805329274275,2.977576215671454,0.4318181818181818,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.0,3,5,33,0.6970893313066322,2.6641471403376165,0.3695652173913043,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.0035,0.0,3,6,33,0.6934864376586046,2.8992189468379945,0.4157303370786517,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.0035,0.0,3,7,33,0.8196761469060628,3.212648022171832,0.4823529411764706,3.3693625598387507,0.5180722891566265
LSPIN,lspin_tf,mlp,0.0035,0.0,4,5,33,0.6901803825083173,2.507432602670698,0.3404255319148936,2.977576215671454,0.4318181818181818
