global_cfg_idx,model_family,gate_type,predictor,gate_sigma,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
192,L-LSPIN,lspin_tf,linear,0.12,0.028,0.4,1920123,0,0.5832923832923833,0.8305921052631579,134,179.51768493652344,0.9202046143233192,1118.0,224.0,223.13920299555463
192,L-LSPIN,lspin_tf,linear,0.12,0.028,0.4,1920124,1,0.5295659295659295,0.8273026315789473,88,164.48873901367188,0.9084115076065212,1146.0,202.0,208.6932152733225
192,L-LSPIN,lspin_tf,linear,0.12,0.028,0.4,1920125,2,0.5487305487305487,0.8240131578947368,82,144.4212188720703,0.8981857354098212,962.0,190.0,186.4049978874258
192,L-LSPIN,lspin_tf,linear,0.12,0.028,0.4,1920126,3,0.5480753480753481,0.8552631578947368,41,204.62701416015625,0.9188617914544256,1222.0,233.0,245.21989603225785
192,L-LSPIN,lspin_tf,linear,0.12,0.028,0.4,1920127,4,0.56003276003276,0.875,53,194.47589111328125,0.9070834800448778,1447.0,226.0,244.45583614678583
192,L-LSPIN,lspin_tf,linear,0.12,0.028,0.4,1920128,5,0.6311220311220311,0.8717105263157895,61,173.56591796875,0.9105455685764646,1175.0,200.0,211.9381336147785
192,L-LSPIN,lspin_tf,linear,0.12,0.028,0.4,1920129,6,0.6507780507780507,0.8963815789473685,52,183.0321502685547,0.91007934287931,976.0,220.0,221.7495324951769
192,L-LSPIN,lspin_tf,linear,0.12,0.028,0.4,1920130,7,0.547911547911548,0.9144736842105264,89,194.3922882080078,0.9069710221222976,1218.0,234.0,239.7710942613068
196,L-Concrete,concrete,linear,0.15,0.00275,0.0,1960123,0,0.5977067977067977,0.8848684210526315,48,157.63021850585938,0.951382767009169,5533.0,742.0,1855.009997553466
196,L-Concrete,concrete,linear,0.15,0.00275,0.0,1960124,1,0.6424242424242425,0.8536184210526315,21,248.51446533203125,0.9612819574357258,7067.0,1197.0,2302.053869454752
196,L-Concrete,concrete,linear,0.15,0.00275,0.0,1960125,2,0.561015561015561,0.8585526315789473,23,226.5273284912109,0.9425450380010318,7712.0,1070.0,2672.803892561604
196,L-Concrete,concrete,linear,0.15,0.00275,0.0,1960126,3,0.6193284193284193,0.8388157894736842,31,199.07073974609372,0.9467739820035036,6503.0,927.0,2171.532454626953
196,L-Concrete,concrete,linear,0.15,0.00275,0.0,1960127,4,0.6396396396396397,0.8700657894736842,43,170.1221923828125,0.9543082694503936,6034.0,758.0,1896.900405218041
196,L-Concrete,concrete,linear,0.15,0.00275,0.0,1960128,5,0.5885339885339885,0.8453947368421053,34,198.37942504882807,0.956602044190239,6589.0,968.0,2214.415956546959
196,L-Concrete,concrete,linear,0.15,0.00275,0.0,1960129,6,0.6093366093366094,0.8634868421052632,18,279.2347412109375,0.9619791325767127,7407.0,1236.0,2301.744274323909
196,L-Concrete,concrete,linear,0.15,0.00275,0.0,1960130,7,0.6417690417690418,0.8305921052631579,35,193.1897125244141,0.9430702253753565,6626.0,860.0,2004.2074690439736
200,L-Concrete,concrete,linear,0.15,0.0066,0.0,2000123,0,0.5438165438165438,0.8453947368421053,23,82.42765045166016,0.9014292699882932,4593.0,374.0,1835.5915776198287
200,L-Concrete,concrete,linear,0.15,0.0066,0.0,2000124,1,0.5580671580671581,0.8766447368421053,45,62.360130310058594,0.882372228481391,3912.0,292.0,1628.9077705540212
200,L-Concrete,concrete,linear,0.15,0.0066,0.0,2000125,2,0.6216216216216216,0.8651315789473685,21,80.38906860351562,0.8873183038131663,4892.0,312.0,1605.4366201510331
200,L-Concrete,concrete,linear,0.15,0.0066,0.0,2000126,3,0.6402948402948403,0.8421052631578947,33,65.70417785644531,0.8790462796402887,3768.0,292.0,1458.469176631929
200,L-Concrete,concrete,linear,0.15,0.0066,0.0,2000127,4,0.6447174447174447,0.8667763157894737,18,83.68489074707031,0.8792458298962915,4408.0,385.0,1651.8234722297943
200,L-Concrete,concrete,linear,0.15,0.0066,0.0,2000128,5,0.6248976248976249,0.8519736842105263,21,93.30868530273438,0.9135356733364104,5553.0,367.0,1855.4459076535584
200,L-Concrete,concrete,linear,0.15,0.0066,0.0,2000129,6,0.6132678132678133,0.8618421052631579,23,82.67523956298828,0.919598574238033,4969.0,355.0,1844.5901360961525
200,L-Concrete,concrete,linear,0.15,0.0066,0.0,2000130,7,0.6013104013104014,0.8404605263157895,20,86.17362976074219,0.8902566396453292,4865.0,374.0,1750.2635259034628
204,L-Concrete,concrete,linear,0.15,0.00275,0.1,2040123,0,0.6229320229320229,0.8141447368421053,22,997.3086547851562,0.9815998588295294,2710.0,1222.0,1170.1821186274192
204,L-Concrete,concrete,linear,0.15,0.00275,0.1,2040124,1,0.618018018018018,0.8421052631578947,14,888.5595092773438,0.9759145416783503,2864.0,1215.0,1127.0057837632453
204,L-Concrete,concrete,linear,0.15,0.00275,0.1,2040125,2,0.6553644553644553,0.819078947368421,27,1006.2218627929688,0.9785949539967967,2888.0,1186.0,1160.6146699066826
204,L-Concrete,concrete,linear,0.15,0.00275,0.1,2040126,3,0.6501228501228501,0.8157894736842105,24,893.3826293945312,0.97426743487222,4084.0,1072.0,1087.0130771464692
204,L-Concrete,concrete,linear,0.15,0.00275,0.1,2040127,4,0.6086814086814086,0.8651315789473685,43,812.22509765625,0.972921186806566,2794.0,945.0,936.85870935459
204,L-Concrete,concrete,linear,0.15,0.00275,0.1,2040128,5,0.637018837018837,0.8930921052631579,24,678.4984130859375,0.9571797637151253,3895.0,832.0,865.6580313990706
204,L-Concrete,concrete,linear,0.15,0.00275,0.1,2040129,6,0.6067158067158067,0.8026315789473685,17,843.1832885742188,0.9743545124293878,4363.0,1011.0,1039.457537768568
204,L-Concrete,concrete,linear,0.15,0.00275,0.1,2040130,7,0.6543816543816544,0.8355263157894737,25,944.51123046875,0.97435437811129,2671.0,1132.0,1097.4142273977034
208,L-Concrete,concrete,linear,0.15,0.0066,0.1,2080123,0,0.6052416052416052,0.850328947368421,50,130.90997314453125,0.872881592597379,2890.0,205.0,293.97296529101806
208,L-Concrete,concrete,linear,0.15,0.0066,0.1,2080124,1,0.6735462735462735,0.9391447368421052,79,159.8263702392578,0.8635027463493997,2782.0,218.0,280.87305687227723
208,L-Concrete,concrete,linear,0.15,0.0066,0.1,2080125,2,0.6044226044226044,0.8519736842105263,33,172.0064239501953,0.9003942525444377,2952.0,237.0,307.15775481150246
208,L-Concrete,concrete,linear,0.15,0.0066,0.1,2080126,3,0.6204750204750205,0.8305921052631579,53,155.8360137939453,0.8798347244739346,2912.0,221.0,289.2264059385297
208,L-Concrete,concrete,linear,0.15,0.0066,0.1,2080127,4,0.6203112203112203,0.90625,31,168.91639709472656,0.8734435886530099,3101.0,248.0,328.30788510898265
208,L-Concrete,concrete,linear,0.15,0.0066,0.1,2080128,5,0.618018018018018,0.8618421052631579,40,139.6077117919922,0.889789777490458,3083.0,214.0,308.7198457572473
208,L-Concrete,concrete,linear,0.15,0.0066,0.1,2080129,6,0.5667485667485668,0.8898026315789473,74,98.69131469726562,0.8273265076780582,1730.0,145.0,189.56263345880225
208,L-Concrete,concrete,linear,0.15,0.0066,0.1,2080130,7,0.6422604422604422,0.9292763157894736,79,125.35369873046876,0.851913314776921,1830.0,176.0,217.18839902463523
212,L-Concrete,concrete,linear,0.15,0.00275,0.2,2120123,0,0.6343980343980344,0.837171052631579,14,1002.8359985351562,0.9797082031612376,3314.0,1187.0,1165.4960104078575
212,L-Concrete,concrete,linear,0.15,0.00275,0.2,2120124,1,0.6314496314496314,0.8404605263157895,16,969.1800537109376,0.9746067915002964,2801.0,1191.0,1141.071936891152
212,L-Concrete,concrete,linear,0.15,0.00275,0.2,2120125,2,0.6091728091728091,0.7861842105263158,13,981.64306640625,0.9795295843711116,2688.0,1212.0,1157.0548032855431
212,L-Concrete,concrete,linear,0.15,0.00275,0.2,2120126,3,0.6124488124488124,0.8453947368421053,22,969.8070678710938,0.9755797191674838,2265.0,1099.0,1078.9450078639152
212,L-Concrete,concrete,linear,0.15,0.00275,0.2,2120127,4,0.6632268632268632,0.8108552631578947,16,927.4276733398438,0.9757770055385284,1947.0,1084.0,1042.1825829348795
212,L-Concrete,concrete,linear,0.15,0.00275,0.2,2120128,5,0.6651924651924652,0.8733552631578947,21,1024.135009765625,0.974885737563805,2320.0,1172.0,1141.384737480036
212,L-Concrete,concrete,linear,0.15,0.00275,0.2,2120129,6,0.6699426699426699,0.837171052631579,14,1099.06103515625,0.9774950536702504,2477.0,1406.0,1304.0900299126172
212,L-Concrete,concrete,linear,0.15,0.00275,0.2,2120130,7,0.6345618345618346,0.8289473684210527,19,942.62060546875,0.9743621532763044,3011.0,1114.0,1088.682813176385
216,L-Concrete,concrete,linear,0.15,0.0066,0.2,2160123,0,0.6240786240786241,0.8914473684210527,48,222.1414794921875,0.8997844997828693,2168.0,271.0,312.086062892698
216,L-Concrete,concrete,linear,0.15,0.0066,0.2,2160124,1,0.626044226044226,0.9177631578947368,68,254.8167266845703,0.9201570864328412,2736.0,292.0,350.17538978628403
216,L-Concrete,concrete,linear,0.15,0.0066,0.2,2160125,2,0.5780507780507781,0.8667763157894737,73,203.4308624267578,0.900743974667703,2266.0,231.0,278.40843411702417
216,L-Concrete,concrete,linear,0.15,0.0066,0.2,2160126,3,0.6807534807534807,0.8700657894736842,40,231.49839782714844,0.8995072259356567,1704.0,311.0,321.27666125064314
216,L-Concrete,concrete,linear,0.15,0.0066,0.2,2160127,4,0.6655200655200655,0.8453947368421053,27,201.06431579589844,0.9152167284999037,2276.0,253.0,296.4813923741546
216,L-Concrete,concrete,linear,0.15,0.0066,0.2,2160128,5,0.6497952497952498,0.875,31,202.81028747558597,0.9141628875304174,2722.0,277.0,329.7929508415034
216,L-Concrete,concrete,linear,0.15,0.0066,0.2,2160129,6,0.626044226044226,0.8848684210526315,68,195.5980682373047,0.90552948810913,4922.0,227.0,382.77246897192055
216,L-Concrete,concrete,linear,0.15,0.0066,0.2,2160130,7,0.5896805896805897,0.8322368421052632,35,222.9582061767578,0.9313126256639388,2337.0,273.0,316.8056783029256
220,L-Concrete,concrete,linear,0.15,0.00275,0.4,2200123,0,0.6398034398034398,0.8108552631578947,12,1050.80712890625,0.9762488969785788,2564.0,1383.0,1272.9705142984092
220,L-Concrete,concrete,linear,0.15,0.00275,0.4,2200124,1,0.5924651924651925,0.8552631578947368,27,888.7073974609375,0.977440050887196,2560.0,956.0,962.0704372539244
220,L-Concrete,concrete,linear,0.15,0.00275,0.4,2200125,2,0.6357084357084357,0.8157894736842105,12,1098.51123046875,0.9827886848763424,2923.0,1524.0,1384.849030935315
220,L-Concrete,concrete,linear,0.15,0.00275,0.4,2200126,3,0.6402948402948403,0.899671052631579,13,1054.4019775390625,0.9787141354703668,2945.0,1241.0,1203.121751794909
220,L-Concrete,concrete,linear,0.15,0.00275,0.4,2200127,4,0.6904176904176904,0.8223684210526315,14,1155.82958984375,0.9830845244859728,2355.0,1452.0,1348.8634052860818
220,L-Concrete,concrete,linear,0.15,0.00275,0.4,2200128,5,0.6520884520884521,0.8552631578947368,13,868.2411499023438,0.975573563215509,2508.0,1163.0,1074.7632607855958
220,L-Concrete,concrete,linear,0.15,0.00275,0.4,2200129,6,0.64995904995905,0.8601973684210527,12,955.771728515625,0.9776846971892864,3196.0,1315.0,1213.4829415258853
220,L-Concrete,concrete,linear,0.15,0.00275,0.4,2200130,7,0.6520884520884521,0.8585526315789473,20,1070.771728515625,0.9771778301650584,2256.0,1146.0,1136.8214625685878
224,L-Concrete,concrete,linear,0.15,0.0066,0.4,2240123,0,0.6771498771498772,0.8865131578947368,21,217.62701416015625,0.9114182494906968,2554.0,280.0,324.84354246919185
224,L-Concrete,concrete,linear,0.15,0.0066,0.4,2240124,1,0.6363636363636364,0.8552631578947368,35,305.6334533691406,0.9348092310479668,1883.0,367.0,391.3866508369197
224,L-Concrete,concrete,linear,0.15,0.0066,0.4,2240125,2,0.6022932022932023,0.8667763157894737,35,208.75241088867188,0.9030438106682396,1124.0,262.0,265.6011373797979
224,L-Concrete,concrete,linear,0.15,0.0066,0.4,2240126,3,0.6350532350532351,0.8667763157894737,33,215.6848907470703,0.8960811407949262,1908.0,247.0,282.5523101136613
224,L-Concrete,concrete,linear,0.15,0.0066,0.4,2240127,4,0.6144144144144145,0.8634868421052632,52,267.5080261230469,0.9273097977184904,2577.0,308.0,356.69903774890724
224,L-Concrete,concrete,linear,0.15,0.0066,0.4,2240128,5,0.6162162162162163,0.8552631578947368,52,214.16720581054688,0.9166567751263698,1995.0,258.0,289.18752446650416
224,L-Concrete,concrete,linear,0.15,0.0066,0.4,2240129,6,0.6208026208026208,0.8322368421052632,10,265.019287109375,0.9404994002696668,2986.0,353.0,407.15328353880665
224,L-Concrete,concrete,linear,0.15,0.0066,0.4,2240130,7,0.6468468468468469,0.84375,68,182.5980682373047,0.9085221847400092,2662.0,201.0,272.98594233815174
228,L-Concrete,concrete,linear,0.12,0.00275,0.0,2280123,0,0.5860769860769861,0.8174342105263158,20,271.4083557128906,0.9704059817325486,7373.0,1165.0,2250.85468712231
228,L-Concrete,concrete,linear,0.12,0.00275,0.0,2280124,1,0.6507780507780507,0.8355263157894737,32,192.33761596679688,0.9517533537559304,6301.0,950.0,2181.241070605177
228,L-Concrete,concrete,linear,0.12,0.00275,0.0,2280125,2,0.6126126126126126,0.881578947368421,69,148.7299041748047,0.9369645889721,4972.0,680.0,1448.9914728379174
228,L-Concrete,concrete,linear,0.12,0.00275,0.0,2280126,3,0.657985257985258,0.8980263157894737,61,134.1543426513672,0.9147618433507166,4423.0,628.0,1489.3307722391153
228,L-Concrete,concrete,linear,0.12,0.00275,0.0,2280127,4,0.613923013923014,0.8404605263157895,27,225.35369873046875,0.9540292546983432,6935.0,1001.0,2096.3886743884336
228,L-Concrete,concrete,linear,0.12,0.00275,0.0,2280128,5,0.626044226044226,0.8667763157894737,58,145.50804138183594,0.944696582449115,4843.0,711.0,1623.3476853440184
228,L-Concrete,concrete,linear,0.12,0.00275,0.0,2280129,6,0.5978705978705978,0.8453947368421053,30,207.56591796875,0.9505371904992568,6747.0,964.0,2158.5713748929747
228,L-Concrete,concrete,linear,0.12,0.00275,0.0,2280130,7,0.5942669942669943,0.8947368421052632,64,133.4662322998047,0.9424762462078814,4340.0,622.0,1384.085843240234
232,L-Concrete,concrete,linear,0.12,0.0066,0.0,2320123,0,0.6150696150696151,0.8651315789473685,24,76.55626678466797,0.9072963172914196,4994.0,326.0,1896.8675360198752
232,L-Concrete,concrete,linear,0.12,0.0066,0.0,2320124,1,0.609009009009009,0.8092105263157895,27,73.05787658691406,0.8964544704546431,4431.0,330.0,1608.0528261547863
232,L-Concrete,concrete,linear,0.12,0.0066,0.0,2320125,2,0.5718263718263719,0.8125,25,71.87138366699219,0.8992522496721166,3698.0,338.0,1389.1035431534513
232,L-Concrete,concrete,linear,0.12,0.0066,0.0,2320126,3,0.6183456183456183,0.9095394736842104,25,74.24115753173828,0.8862279480698712,3769.0,327.0,1253.735859379701
232,L-Concrete,concrete,linear,0.12,0.0066,0.0,2320127,4,0.6334152334152334,0.8733552631578947,42,60.09646224975586,0.8841711829008924,3507.0,255.0,1245.5101855109542
232,L-Concrete,concrete,linear,0.12,0.0066,0.0,2320128,5,0.5923013923013923,0.8240131578947368,17,92.9228286743164,0.914688206606286,5115.0,402.0,1879.4323969626212
232,L-Concrete,concrete,linear,0.12,0.0066,0.0,2320129,6,0.5821457821457822,0.8733552631578947,42,63.86816787719727,0.8887295824815453,4148.0,272.0,1700.7611907273383
232,L-Concrete,concrete,linear,0.12,0.0066,0.0,2320130,7,0.5718263718263719,0.8700657894736842,33,71.6430892944336,0.8846326608083201,4649.0,285.0,1497.3998995272675
236,L-Concrete,concrete,linear,0.12,0.00275,0.1,2360123,0,0.6493038493038493,0.8766447368421053,19,882.9903564453125,0.9714849936045056,3607.0,1063.0,1058.6233846591776
236,L-Concrete,concrete,linear,0.12,0.00275,0.1,2360124,1,0.6086814086814086,0.8240131578947368,25,897.3118896484375,0.9763193164250636,3816.0,1086.0,1084.2407404022847
236,L-Concrete,concrete,linear,0.12,0.00275,0.1,2360125,2,0.6293202293202294,0.8421052631578947,23,877.77490234375,0.9753932484297348,2794.0,1073.0,1041.7999150848952
236,L-Concrete,concrete,linear,0.12,0.00275,0.1,2360126,3,0.6493038493038493,0.8322368421052632,27,910.64306640625,0.9730016246046737,3180.0,1066.0,1064.3869722780296
236,L-Concrete,concrete,linear,0.12,0.00275,0.1,2360127,4,0.6342342342342342,0.8453947368421053,25,803.3311767578125,0.9704507630364456,2781.0,987.0,962.2633353183596
236,L-Concrete,concrete,linear,0.12,0.00275,0.1,2360128,5,0.650941850941851,0.868421052631579,19,958.736328125,0.976537003200357,3068.0,1178.0,1144.4342709877285
236,L-Concrete,concrete,linear,0.12,0.00275,0.1,2360129,6,0.6216216216216216,0.8404605263157895,27,1014.3440551757812,0.9786092177486924,2668.0,1184.0,1155.3981911328078
