histology,n_test,cindex,model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,seed
KIRC,158,0.6528731123749755,Concrete,0.12,0.0017,0.05,1050125
KIRP,85,0.8882175226586103,Concrete,0.12,0.0017,0.05,1050125
LGG,152,0.7411015361558636,Concrete,0.12,0.0017,0.05,1050125
LIHC,110,0.5858849887976102,Concrete,0.12,0.0017,0.05,1050125
LUAD,150,0.679805942995755,Concrete,0.12,0.0017,0.05,1050125
LUSC,148,0.4990079365079365,Concrete,0.12,0.0017,0.05,1050125
MESO,25,0.6816608996539792,Concrete,0.12,0.0017,0.05,1050125
OV,112,0.515033407572383,Concrete,0.12,0.0017,0.05,1050125
PAAD,53,0.7325728770595691,Concrete,0.12,0.0017,0.05,1050125
PCPG,53,0.9,Concrete,0.12,0.0017,0.05,1050125
PRAD,149,0.2053571428571428,Concrete,0.12,0.0017,0.05,1050125
READ,47,0.5305164319248826,Concrete,0.12,0.0017,0.05,1050125
SARC,77,0.6903052064631957,Concrete,0.12,0.0017,0.05,1050125
SKCM,29,0.314516129032258,Concrete,0.12,0.0017,0.05,1050125
STAD,105,0.5062316715542522,Concrete,0.12,0.0017,0.05,1050125
TGCT,40,0.5833333333333334,Concrete,0.12,0.0017,0.05,1050125
THCA,150,0.696875,Concrete,0.12,0.0017,0.05,1050125
THYM,35,0.8,Concrete,0.12,0.0017,0.05,1050125
UCEC,162,0.663135593220339,Concrete,0.12,0.0017,0.05,1050125
UCS,16,0.5802469135802469,Concrete,0.12,0.0017,0.05,1050125
UVM,24,0.6454545454545455,Concrete,0.12,0.0017,0.05,1050125
ACC,24,0.849624060150376,Concrete,0.12,0.0014,0.05,1090123
BLCA,121,0.5798949737434359,Concrete,0.12,0.0014,0.05,1090123
BRCA,321,0.5537856071964018,Concrete,0.12,0.0014,0.05,1090123
CESC,87,0.6613418530351438,Concrete,0.12,0.0014,0.05,1090123
CHOL,11,0.6363636363636364,Concrete,0.12,0.0014,0.05,1090123
COAD,130,0.5650020635575732,Concrete,0.12,0.0014,0.05,1090123
DLBC,14,0.2666666666666666,Concrete,0.12,0.0014,0.05,1090123
ESCA,48,0.5079787234042553,Concrete,0.12,0.0014,0.05,1090123
GBM,46,0.5643939393939394,Concrete,0.12,0.0014,0.05,1090123
HNSC,150,0.617932418869187,Concrete,0.12,0.0014,0.05,1090123
KICH,19,0.9310344827586208,Concrete,0.12,0.0014,0.05,1090123
KIRC,158,0.6717003333987056,Concrete,0.12,0.0014,0.05,1090123
KIRP,85,0.8489425981873112,Concrete,0.12,0.0014,0.05,1090123
LGG,152,0.7515923566878981,Concrete,0.12,0.0014,0.05,1090123
LIHC,110,0.6344286781179985,Concrete,0.12,0.0014,0.05,1090123
LUAD,150,0.6264402668283808,Concrete,0.12,0.0014,0.05,1090123
LUSC,148,0.5505952380952381,Concrete,0.12,0.0014,0.05,1090123
MESO,25,0.6055363321799307,Concrete,0.12,0.0014,0.05,1090123
OV,112,0.5206013363028953,Concrete,0.12,0.0014,0.05,1090123
PAAD,53,0.7097591888466414,Concrete,0.12,0.0014,0.05,1090123
PCPG,53,0.8666666666666667,Concrete,0.12,0.0014,0.05,1090123
PRAD,149,0.0982142857142857,Concrete,0.12,0.0014,0.05,1090123
READ,47,0.7746478873239436,Concrete,0.12,0.0014,0.05,1090123
SARC,77,0.6597845601436265,Concrete,0.12,0.0014,0.05,1090123
SKCM,29,0.4274193548387097,Concrete,0.12,0.0014,0.05,1090123
STAD,105,0.5197947214076246,Concrete,0.12,0.0014,0.05,1090123
TGCT,40,0.7222222222222222,Concrete,0.12,0.0014,0.05,1090123
THCA,150,0.7109375,Concrete,0.12,0.0014,0.05,1090123
THYM,35,0.88,Concrete,0.12,0.0014,0.05,1090123
UCEC,162,0.6786723163841808,Concrete,0.12,0.0014,0.05,1090123
UCS,16,0.3703703703703703,Concrete,0.12,0.0014,0.05,1090123
UVM,24,0.5272727272727272,Concrete,0.12,0.0014,0.05,1090123
ACC,24,0.7368421052631579,Concrete,0.12,0.0014,0.05,1090124
BLCA,121,0.6119029757439359,Concrete,0.12,0.0014,0.05,1090124
BRCA,321,0.7100824587706147,Concrete,0.12,0.0014,0.05,1090124
CESC,87,0.6405750798722045,Concrete,0.12,0.0014,0.05,1090124
CHOL,11,0.4545454545454545,Concrete,0.12,0.0014,0.05,1090124
COAD,130,0.5555096987205943,Concrete,0.12,0.0014,0.05,1090124
DLBC,14,0.4666666666666667,Concrete,0.12,0.0014,0.05,1090124
ESCA,48,0.4202127659574468,Concrete,0.12,0.0014,0.05,1090124
GBM,46,0.5404040404040404,Concrete,0.12,0.0014,0.05,1090124
HNSC,150,0.6281365005018401,Concrete,0.12,0.0014,0.05,1090124
KICH,19,1.0,Concrete,0.12,0.0014,0.05,1090124
KIRC,158,0.6634634242008237,Concrete,0.12,0.0014,0.05,1090124
KIRP,85,0.7749244712990937,Concrete,0.12,0.0014,0.05,1090124
LGG,152,0.7276133383289621,Concrete,0.12,0.0014,0.05,1090124
LIHC,110,0.6572068707991038,Concrete,0.12,0.0014,0.05,1090124
LUAD,150,0.649282393369719,Concrete,0.12,0.0014,0.05,1090124
LUSC,148,0.585515873015873,Concrete,0.12,0.0014,0.05,1090124
MESO,25,0.615916955017301,Concrete,0.12,0.0014,0.05,1090124
OV,112,0.4624164810690423,Concrete,0.12,0.0014,0.05,1090124
PAAD,53,0.6742712294043093,Concrete,0.12,0.0014,0.05,1090124
PCPG,53,0.6333333333333333,Concrete,0.12,0.0014,0.05,1090124
PRAD,149,0.2321428571428571,Concrete,0.12,0.0014,0.05,1090124
READ,47,0.6901408450704225,Concrete,0.12,0.0014,0.05,1090124
SARC,77,0.7073608617594255,Concrete,0.12,0.0014,0.05,1090124
SKCM,29,0.3629032258064516,Concrete,0.12,0.0014,0.05,1090124
STAD,105,0.5065982404692082,Concrete,0.12,0.0014,0.05,1090124
TGCT,40,0.6666666666666666,Concrete,0.12,0.0014,0.05,1090124
THCA,150,0.8015625,Concrete,0.12,0.0014,0.05,1090124
THYM,35,0.92,Concrete,0.12,0.0014,0.05,1090124
UCEC,162,0.6779661016949152,Concrete,0.12,0.0014,0.05,1090124
UCS,16,0.5432098765432098,Concrete,0.12,0.0014,0.05,1090124
UVM,24,0.6545454545454545,Concrete,0.12,0.0014,0.05,1090124
ACC,24,0.7593984962406015,Concrete,0.12,0.0014,0.05,1090125
BLCA,121,0.5066266566641661,Concrete,0.12,0.0014,0.05,1090125
BRCA,321,0.6294977511244377,Concrete,0.12,0.0014,0.05,1090125
CESC,87,0.6549520766773163,Concrete,0.12,0.0014,0.05,1090125
CHOL,11,0.4545454545454545,Concrete,0.12,0.0014,0.05,1090125
COAD,130,0.5134131242261659,Concrete,0.12,0.0014,0.05,1090125
DLBC,14,0.4666666666666667,Concrete,0.12,0.0014,0.05,1090125
ESCA,48,0.5,Concrete,0.12,0.0014,0.05,1090125
GBM,46,0.523989898989899,Concrete,0.12,0.0014,0.05,1090125
HNSC,150,0.5421545667447307,Concrete,0.12,0.0014,0.05,1090125
KICH,19,0.6551724137931034,Concrete,0.12,0.0014,0.05,1090125
KIRC,158,0.6263973328103549,Concrete,0.12,0.0014,0.05,1090125
KIRP,85,0.8987915407854985,Concrete,0.12,0.0014,0.05,1090125
LGG,152,0.6976395653802923,Concrete,0.12,0.0014,0.05,1090125
LIHC,110,0.6452576549663929,Concrete,0.12,0.0014,0.05,1090125
LUAD,150,0.647260966242167,Concrete,0.12,0.0014,0.05,1090125
LUSC,148,0.5930555555555556,Concrete,0.12,0.0014,0.05,1090125
MESO,25,0.740484429065744,Concrete,0.12,0.0014,0.05,1090125
OV,112,0.5676503340757239,Concrete,0.12,0.0014,0.05,1090125
PAAD,53,0.6362484157160964,Concrete,0.12,0.0014,0.05,1090125
PCPG,53,0.7333333333333333,Concrete,0.12,0.0014,0.05,1090125
PRAD,149,0.0714285714285714,Concrete,0.12,0.0014,0.05,1090125
READ,47,0.7136150234741784,Concrete,0.12,0.0014,0.05,1090125
SARC,77,0.6840215439856373,Concrete,0.12,0.0014,0.05,1090125
SKCM,29,0.3225806451612903,Concrete,0.12,0.0014,0.05,1090125
STAD,105,0.4893695014662756,Concrete,0.12,0.0014,0.05,1090125
TGCT,40,0.6388888888888888,Concrete,0.12,0.0014,0.05,1090125
THCA,150,0.6671875,Concrete,0.12,0.0014,0.05,1090125
THYM,35,0.84,Concrete,0.12,0.0014,0.05,1090125
UCEC,162,0.682909604519774,Concrete,0.12,0.0014,0.05,1090125
UCS,16,0.419753086419753,Concrete,0.12,0.0014,0.05,1090125
UVM,24,0.6272727272727273,Concrete,0.12,0.0014,0.05,1090125
ACC,24,0.7969924812030075,Concrete,0.12,0.0012,0.05,1130123
BLCA,121,0.5568892223055764,Concrete,0.12,0.0012,0.05,1130123
BRCA,321,0.6424287856071964,Concrete,0.12,0.0012,0.05,1130123
CESC,87,0.5766773162939297,Concrete,0.12,0.0012,0.05,1130123
CHOL,11,0.4545454545454545,Concrete,0.12,0.0012,0.05,1130123
COAD,130,0.5427156417664053,Concrete,0.12,0.0012,0.05,1130123
DLBC,14,0.2444444444444444,Concrete,0.12,0.0012,0.05,1130123
ESCA,48,0.5611702127659575,Concrete,0.12,0.0012,0.05,1130123
GBM,46,0.5631313131313131,Concrete,0.12,0.0012,0.05,1130123
HNSC,150,0.5746068919371027,Concrete,0.12,0.0012,0.05,1130123
KICH,19,1.0,Concrete,0.12,0.0012,0.05,1130123
KIRC,158,0.6779760737399491,Concrete,0.12,0.0012,0.05,1130123
KIRP,85,0.7915407854984894,Concrete,0.12,0.0012,0.05,1130123
LGG,152,0.7287373548145373,Concrete,0.12,0.0012,0.05,1130123
LIHC,110,0.6474981329350261,Concrete,0.12,0.0012,0.05,1130123
LUAD,150,0.6646452395391146,Concrete,0.12,0.0012,0.05,1130123
LUSC,148,0.5619047619047619,Concrete,0.12,0.0012,0.05,1130123
MESO,25,0.6608996539792388,Concrete,0.12,0.0012,0.05,1130123
OV,112,0.5077951002227171,Concrete,0.12,0.0012,0.05,1130123
PAAD,53,0.6577946768060836,Concrete,0.12,0.0012,0.05,1130123
PCPG,53,0.7,Concrete,0.12,0.0012,0.05,1130123
PRAD,149,0.2678571428571428,Concrete,0.12,0.0012,0.05,1130123
READ,47,0.6009389671361502,Concrete,0.12,0.0012,0.05,1130123
SARC,77,0.5933572710951526,Concrete,0.12,0.0012,0.05,1130123
SKCM,29,0.4274193548387097,Concrete,0.12,0.0012,0.05,1130123
STAD,105,0.4864369501466276,Concrete,0.12,0.0012,0.05,1130123
TGCT,40,0.3611111111111111,Concrete,0.12,0.0012,0.05,1130123
THCA,150,0.6875,Concrete,0.12,0.0012,0.05,1130123
THYM,35,0.9,Concrete,0.12,0.0012,0.05,1130123
UCEC,162,0.6839689265536724,Concrete,0.12,0.0012,0.05,1130123
UCS,16,0.4074074074074074,Concrete,0.12,0.0012,0.05,1130123
UVM,24,0.6636363636363637,Concrete,0.12,0.0012,0.05,1130123
ACC,24,0.8195488721804511,Concrete,0.12,0.0012,0.05,1130124
BLCA,121,0.627906976744186,Concrete,0.12,0.0012,0.05,1130124
BRCA,321,0.631184407796102,Concrete,0.12,0.0012,0.05,1130124
CESC,87,0.597444089456869,Concrete,0.12,0.0012,0.05,1130124
CHOL,11,0.3484848484848485,Concrete,0.12,0.0012,0.05,1130124
COAD,130,0.5683037556747833,Concrete,0.12,0.0012,0.05,1130124
DLBC,14,0.6,Concrete,0.12,0.0012,0.05,1130124
ESCA,48,0.6675531914893617,Concrete,0.12,0.0012,0.05,1130124
GBM,46,0.6439393939393939,Concrete,0.12,0.0012,0.05,1130124
HNSC,150,0.5796252927400468,Concrete,0.12,0.0012,0.05,1130124
KICH,19,1.0,Concrete,0.12,0.0012,0.05,1130124
KIRC,158,0.6777799568542852,Concrete,0.12,0.0012,0.05,1130124
KIRP,85,0.7809667673716012,Concrete,0.12,0.0012,0.05,1130124
LGG,152,0.7688272761333833,Concrete,0.12,0.0012,0.05,1130124
LIHC,110,0.578790141896938,Concrete,0.12,0.0012,0.05,1130124
LUAD,150,0.5872245805538711,Concrete,0.12,0.0012,0.05,1130124
LUSC,148,0.5198412698412699,Concrete,0.12,0.0012,0.05,1130124
MESO,25,0.7577854671280276,Concrete,0.12,0.0012,0.05,1130124
OV,112,0.5503897550111359,Concrete,0.12,0.0012,0.05,1130124
PAAD,53,0.6438529784537389,Concrete,0.12,0.0012,0.05,1130124
PCPG,53,0.7333333333333333,Concrete,0.12,0.0012,0.05,1130124
PRAD,149,0.2232142857142857,Concrete,0.12,0.0012,0.05,1130124
READ,47,0.6103286384976526,Concrete,0.12,0.0012,0.05,1130124
SARC,77,0.6615798922800719,Concrete,0.12,0.0012,0.05,1130124
SKCM,29,0.4193548387096774,Concrete,0.12,0.0012,0.05,1130124
STAD,105,0.4934017595307918,Concrete,0.12,0.0012,0.05,1130124
TGCT,40,0.5555555555555556,Concrete,0.12,0.0012,0.05,1130124
THCA,150,0.7109375,Concrete,0.12,0.0012,0.05,1130124
THYM,35,0.52,Concrete,0.12,0.0012,0.05,1130124
UCEC,162,0.6288841807909604,Concrete,0.12,0.0012,0.05,1130124
UCS,16,0.4567901234567901,Concrete,0.12,0.0012,0.05,1130124
UVM,24,0.7727272727272727,Concrete,0.12,0.0012,0.05,1130124
ACC,24,0.8120300751879699,Concrete,0.12,0.0012,0.05,1130125
BLCA,121,0.568642160540135,Concrete,0.12,0.0012,0.05,1130125
BRCA,321,0.6353073463268366,Concrete,0.12,0.0012,0.05,1130125
CESC,87,0.6980830670926518,Concrete,0.12,0.0012,0.05,1130125
CHOL,11,0.4242424242424242,Concrete,0.12,0.0012,0.05,1130125
COAD,130,0.5361122575319851,Concrete,0.12,0.0012,0.05,1130125
DLBC,14,0.6,Concrete,0.12,0.0012,0.05,1130125
ESCA,48,0.4946808510638298,Concrete,0.12,0.0012,0.05,1130125
GBM,46,0.5404040404040404,Concrete,0.12,0.0012,0.05,1130125
HNSC,150,0.5889929742388759,Concrete,0.12,0.0012,0.05,1130125
KICH,19,0.9655172413793104,Concrete,0.12,0.0012,0.05,1130125
KIRC,158,0.6469896058050598,Concrete,0.12,0.0012,0.05,1130125
KIRP,85,0.9123867069486404,Concrete,0.12,0.0012,0.05,1130125
LGG,152,0.7650805545147995,Concrete,0.12,0.0012,0.05,1130125
LIHC,110,0.6676624346527259,Concrete,0.12,0.0012,0.05,1130125
LUAD,150,0.6842530826763695,Concrete,0.12,0.0012,0.05,1130125
LUSC,148,0.5821428571428572,Concrete,0.12,0.0012,0.05,1130125
MESO,25,0.7093425605536332,Concrete,0.12,0.0012,0.05,1130125
OV,112,0.5598552338530067,Concrete,0.12,0.0012,0.05,1130125
PAAD,53,0.6869455006337135,Concrete,0.12,0.0012,0.05,1130125
PCPG,53,0.3,Concrete,0.12,0.0012,0.05,1130125
PRAD,149,0.2767857142857143,Concrete,0.12,0.0012,0.05,1130125
READ,47,0.6197183098591549,Concrete,0.12,0.0012,0.05,1130125
SARC,77,0.7019748653500898,Concrete,0.12,0.0012,0.05,1130125
SKCM,29,0.4516129032258064,Concrete,0.12,0.0012,0.05,1130125
STAD,105,0.5458211143695014,Concrete,0.12,0.0012,0.05,1130125
TGCT,40,0.8333333333333334,Concrete,0.12,0.0012,0.05,1130125
THCA,150,0.7171875,Concrete,0.12,0.0012,0.05,1130125
THYM,35,0.78,Concrete,0.12,0.0012,0.05,1130125
UCEC,162,0.7033898305084746,Concrete,0.12,0.0012,0.05,1130125
UCS,16,0.5555555555555556,Concrete,0.12,0.0012,0.05,1130125
UVM,24,0.6454545454545455,Concrete,0.12,0.0012,0.05,1130125
ACC,24,0.8195488721804511,Concrete,0.12,0.001,0.05,1170123
BLCA,121,0.6486621655413853,Concrete,0.12,0.001,0.05,1170123
BRCA,321,0.636431784107946,Concrete,0.12,0.001,0.05,1170123
CESC,87,0.6900958466453674,Concrete,0.12,0.001,0.05,1170123
CHOL,11,0.4545454545454545,Concrete,0.12,0.001,0.05,1170123
COAD,130,0.5782088320264135,Concrete,0.12,0.001,0.05,1170123
DLBC,14,0.5555555555555556,Concrete,0.12,0.001,0.05,1170123
ESCA,48,0.6303191489361702,Concrete,0.12,0.001,0.05,1170123
GBM,46,0.5606060606060606,Concrete,0.12,0.001,0.05,1170123
HNSC,150,0.570926731348277,Concrete,0.12,0.001,0.05,1170123
KICH,19,0.9655172413793104,Concrete,0.12,0.001,0.05,1170123
KIRC,158,0.6287507354383213,Concrete,0.12,0.001,0.05,1170123
KIRP,85,0.8685800604229608,Concrete,0.12,0.001,0.05,1170123
LGG,152,0.7426002248032971,Concrete,0.12,0.001,0.05,1170123
LIHC,110,0.5997012696041822,Concrete,0.12,0.001,0.05,1170123
LUAD,150,0.6858702243784112,Concrete,0.12,0.001,0.05,1170123
LUSC,148,0.5759920634920634,Concrete,0.12,0.001,0.05,1170123
MESO,25,0.7335640138408305,Concrete,0.12,0.001,0.05,1170123
OV,112,0.4938752783964365,Concrete,0.12,0.001,0.05,1170123
PAAD,53,0.6958174904942965,Concrete,0.12,0.001,0.05,1170123
PCPG,53,0.7,Concrete,0.12,0.001,0.05,1170123
PRAD,149,0.4375,Concrete,0.12,0.001,0.05,1170123
READ,47,0.5821596244131455,Concrete,0.12,0.001,0.05,1170123
SARC,77,0.6696588868940754,Concrete,0.12,0.001,0.05,1170123
SKCM,29,0.3387096774193548,Concrete,0.12,0.001,0.05,1170123
STAD,105,0.4721407624633431,Concrete,0.12,0.001,0.05,1170123
TGCT,40,0.3333333333333333,Concrete,0.12,0.001,0.05,1170123
THCA,150,0.7265625,Concrete,0.12,0.001,0.05,1170123
THYM,35,0.78,Concrete,0.12,0.001,0.05,1170123
UCEC,162,0.6546610169491526,Concrete,0.12,0.001,0.05,1170123
UCS,16,0.4691358024691358,Concrete,0.12,0.001,0.05,1170123
UVM,24,0.6545454545454545,Concrete,0.12,0.001,0.05,1170123
ACC,24,0.7894736842105263,Concrete,0.12,0.001,0.05,1170124
BLCA,121,0.6156539134783696,Concrete,0.12,0.001,0.05,1170124
BRCA,321,0.6233133433283359,Concrete,0.12,0.001,0.05,1170124
CESC,87,0.6900958466453674,Concrete,0.12,0.001,0.05,1170124
CHOL,11,0.3333333333333333,Concrete,0.12,0.001,0.05,1170124
COAD,130,0.5967808501857201,Concrete,0.12,0.001,0.05,1170124
DLBC,14,0.5111111111111111,Concrete,0.12,0.001,0.05,1170124
ESCA,48,0.5877659574468085,Concrete,0.12,0.001,0.05,1170124
GBM,46,0.5681818181818182,Concrete,0.12,0.001,0.05,1170124
HNSC,150,0.576530612244898,Concrete,0.12,0.001,0.05,1170124
KICH,19,1.0,Concrete,0.12,0.001,0.05,1170124
KIRC,158,0.661698372229849,Concrete,0.12,0.001,0.05,1170124
KIRP,85,0.879154078549849,Concrete,0.12,0.001,0.05,1170124
LGG,152,0.7272386661671038,Concrete,0.12,0.001,0.05,1170124
LIHC,110,0.684839432412248,Concrete,0.12,0.001,0.05,1170124
LUAD,150,0.7159894885789367,Concrete,0.12,0.001,0.05,1170124
LUSC,148,0.4853174603174603,Concrete,0.12,0.001,0.05,1170124
MESO,25,0.8027681660899654,Concrete,0.12,0.001,0.05,1170124
OV,112,0.5196269487750557,Concrete,0.12,0.001,0.05,1170124
PAAD,53,0.6932826362484157,Concrete,0.12,0.001,0.05,1170124
PCPG,53,0.1333333333333333,Concrete,0.12,0.001,0.05,1170124
PRAD,149,0.1785714285714285,Concrete,0.12,0.001,0.05,1170124
READ,47,0.7089201877934272,Concrete,0.12,0.001,0.05,1170124
SARC,77,0.6696588868940754,Concrete,0.12,0.001,0.05,1170124
SKCM,29,0.2580645161290322,Concrete,0.12,0.001,0.05,1170124
STAD,105,0.5084310850439883,Concrete,0.12,0.001,0.05,1170124
TGCT,40,0.1666666666666666,Concrete,0.12,0.001,0.05,1170124
THCA,150,0.784375,Concrete,0.12,0.001,0.05,1170124
THYM,35,0.88,Concrete,0.12,0.001,0.05,1170124
UCEC,162,0.672316384180791,Concrete,0.12,0.001,0.05,1170124
UCS,16,0.5555555555555556,Concrete,0.12,0.001,0.05,1170124
UVM,24,0.7181818181818181,Concrete,0.12,0.001,0.05,1170124
ACC,24,0.8571428571428571,Concrete,0.12,0.001,0.05,1170125
BLCA,121,0.6109027256814203,Concrete,0.12,0.001,0.05,1170125
BRCA,321,0.6795352323838081,Concrete,0.12,0.001,0.05,1170125
CESC,87,0.645367412140575,Concrete,0.12,0.001,0.05,1170125
CHOL,11,0.4545454545454545,Concrete,0.12,0.001,0.05,1170125
COAD,130,0.5096987205943045,Concrete,0.12,0.001,0.05,1170125
DLBC,14,0.3555555555555555,Concrete,0.12,0.001,0.05,1170125
ESCA,48,0.5904255319148937,Concrete,0.12,0.001,0.05,1170125
GBM,46,0.5353535353535354,Concrete,0.12,0.001,0.05,1170125
HNSC,150,0.6117430578788893,Concrete,0.12,0.001,0.05,1170125
KICH,19,0.9310344827586208,Concrete,0.12,0.001,0.05,1170125
KIRC,158,0.6666012943714453,Concrete,0.12,0.001,0.05,1170125
KIRP,85,0.8444108761329305,Concrete,0.12,0.001,0.05,1170125
LGG,152,0.7373548145372799,Concrete,0.12,0.001,0.05,1170125
LIHC,110,0.6564600448095593,Concrete,0.12,0.001,0.05,1170125
LUAD,150,0.7357994744289469,Concrete,0.12,0.001,0.05,1170125
LUSC,148,0.5785714285714286,Concrete,0.12,0.001,0.05,1170125
MESO,25,0.6228373702422145,Concrete,0.12,0.001,0.05,1170125
OV,112,0.5367483296213809,Concrete,0.12,0.001,0.05,1170125
PAAD,53,0.6425855513307985,Concrete,0.12,0.001,0.05,1170125
PCPG,53,0.5,Concrete,0.12,0.001,0.05,1170125
PRAD,149,0.1517857142857142,Concrete,0.12,0.001,0.05,1170125
READ,47,0.6995305164319249,Concrete,0.12,0.001,0.05,1170125
SARC,77,0.6543985637342908,Concrete,0.12,0.001,0.05,1170125
SKCM,29,0.4677419354838709,Concrete,0.12,0.001,0.05,1170125
STAD,105,0.5069648093841642,Concrete,0.12,0.001,0.05,1170125
TGCT,40,0.8333333333333334,Concrete,0.12,0.001,0.05,1170125
THCA,150,0.771875,Concrete,0.12,0.001,0.05,1170125
THYM,35,0.74,Concrete,0.12,0.001,0.05,1170125
UCEC,162,0.659957627118644,Concrete,0.12,0.001,0.05,1170125
UCS,16,0.4567901234567901,Concrete,0.12,0.001,0.05,1170125
UVM,24,0.7090909090909091,Concrete,0.12,0.001,0.05,1170125
ACC,24,0.8120300751879699,L-Concrete,0.15,0.003,0.05,1210123
BLCA,121,0.5661415353838459,L-Concrete,0.15,0.003,0.05,1210123
BRCA,321,0.6658545727136432,L-Concrete,0.15,0.003,0.05,1210123
CESC,87,0.7012779552715654,L-Concrete,0.15,0.003,0.05,1210123
CHOL,11,0.5454545454545454,L-Concrete,0.15,0.003,0.05,1210123
COAD,130,0.4614114733801073,L-Concrete,0.15,0.003,0.05,1210123
DLBC,14,0.4888888888888889,L-Concrete,0.15,0.003,0.05,1210123
ESCA,48,0.5904255319148937,L-Concrete,0.15,0.003,0.05,1210123
GBM,46,0.5744949494949495,L-Concrete,0.15,0.003,0.05,1210123
HNSC,150,0.5710940113750418,L-Concrete,0.15,0.003,0.05,1210123
KICH,19,0.7241379310344828,L-Concrete,0.15,0.003,0.05,1210123
KIRC,158,0.6363992939792116,L-Concrete,0.15,0.003,0.05,1210123
KIRP,85,0.7915407854984894,L-Concrete,0.15,0.003,0.05,1210123
LGG,152,0.7257399775196703,L-Concrete,0.15,0.003,0.05,1210123
LIHC,110,0.5944734876773712,L-Concrete,0.15,0.003,0.05,1210123
LUAD,150,0.6361431170406306,L-Concrete,0.15,0.003,0.05,1210123
LUSC,148,0.589484126984127,L-Concrete,0.15,0.003,0.05,1210123
MESO,25,0.7439446366782007,L-Concrete,0.15,0.003,0.05,1210123
OV,112,0.5306236080178174,L-Concrete,0.15,0.003,0.05,1210123
PAAD,53,0.6666666666666666,L-Concrete,0.15,0.003,0.05,1210123
PCPG,53,0.6666666666666666,L-Concrete,0.15,0.003,0.05,1210123
PRAD,149,0.1696428571428571,L-Concrete,0.15,0.003,0.05,1210123
READ,47,0.7605633802816901,L-Concrete,0.15,0.003,0.05,1210123
SARC,77,0.6418312387791741,L-Concrete,0.15,0.003,0.05,1210123
SKCM,29,0.5483870967741935,L-Concrete,0.15,0.003,0.05,1210123
STAD,105,0.4607771260997067,L-Concrete,0.15,0.003,0.05,1210123
TGCT,40,0.6111111111111112,L-Concrete,0.15,0.003,0.05,1210123
THCA,150,0.690625,L-Concrete,0.15,0.003,0.05,1210123
THYM,35,0.88,L-Concrete,0.15,0.003,0.05,1210123
UCEC,162,0.6101694915254238,L-Concrete,0.15,0.003,0.05,1210123
UCS,16,0.5555555555555556,L-Concrete,0.15,0.003,0.05,1210123
UVM,24,0.6181818181818182,L-Concrete,0.15,0.003,0.05,1210123
ACC,24,0.7218045112781954,L-Concrete,0.15,0.003,0.05,1210124
BLCA,121,0.603650912728182,L-Concrete,0.15,0.003,0.05,1210124
BRCA,321,0.5382308845577212,L-Concrete,0.15,0.003,0.05,1210124
CESC,87,0.6086261980830671,L-Concrete,0.15,0.003,0.05,1210124
CHOL,11,0.303030303030303,L-Concrete,0.15,0.003,0.05,1210124
COAD,130,0.5344614114733801,L-Concrete,0.15,0.003,0.05,1210124
DLBC,14,0.5555555555555556,L-Concrete,0.15,0.003,0.05,1210124
ESCA,48,0.5638297872340425,L-Concrete,0.15,0.003,0.05,1210124
GBM,46,0.5896464646464646,L-Concrete,0.15,0.003,0.05,1210124
HNSC,150,0.5754432920709267,L-Concrete,0.15,0.003,0.05,1210124
KICH,19,0.6896551724137931,L-Concrete,0.15,0.003,0.05,1210124
KIRC,158,0.6456167876054129,L-Concrete,0.15,0.003,0.05,1210124
KIRP,85,0.7990936555891238,L-Concrete,0.15,0.003,0.05,1210124
LGG,152,0.7485949793930311,L-Concrete,0.15,0.003,0.05,1210124
LIHC,110,0.6348020911127707,L-Concrete,0.15,0.003,0.05,1210124
LUAD,150,0.645239539114615,L-Concrete,0.15,0.003,0.05,1210124
LUSC,148,0.4660714285714286,L-Concrete,0.15,0.003,0.05,1210124
MESO,25,0.5778546712802768,L-Concrete,0.15,0.003,0.05,1210124
OV,112,0.5381403118040089,L-Concrete,0.15,0.003,0.05,1210124
PAAD,53,0.6653992395437263,L-Concrete,0.15,0.003,0.05,1210124
PCPG,53,0.3,L-Concrete,0.15,0.003,0.05,1210124
PRAD,149,0.2410714285714285,L-Concrete,0.15,0.003,0.05,1210124
READ,47,0.6431924882629108,L-Concrete,0.15,0.003,0.05,1210124
SARC,77,0.6696588868940754,L-Concrete,0.15,0.003,0.05,1210124
SKCM,29,0.3629032258064516,L-Concrete,0.15,0.003,0.05,1210124
STAD,105,0.5146627565982405,L-Concrete,0.15,0.003,0.05,1210124
TGCT,40,0.8333333333333334,L-Concrete,0.15,0.003,0.05,1210124
THCA,150,0.6875,L-Concrete,0.15,0.003,0.05,1210124
THYM,35,0.9,L-Concrete,0.15,0.003,0.05,1210124
UCEC,162,0.6776129943502824,L-Concrete,0.15,0.003,0.05,1210124
UCS,16,0.5061728395061729,L-Concrete,0.15,0.003,0.05,1210124
