gene,probe_id
ENSG00000267480,ENSG00000267480.1
ENSG00000147251,ENSG00000147251.14
ENSG00000168496,ENSG00000168496.3
ENSG00000254682,ENSG00000254682.1
ENSG00000114405,ENSG00000114405.9
ENSG00000231852,ENSG00000231852.5
ENSG00000134042,ENSG00000134042.11
ENSG00000163638,ENSG00000163638.12
ENSG00000167695,ENSG00000167695.13
ENSG00000100721,ENSG00000100721.9
ENSG00000111846,ENSG00000111846.14
ENSG00000166979,ENSG00000166979.11
ENSG00000164406,ENSG00000164406.7
ENSG00000185681,ENSG00000185681.11
ENSG00000167700,ENSG00000167700.7
ENSG00000227719,ENSG00000227719.1
ENSG00000162881,ENSG00000162881.6
ENSG00000254122,ENSG00000254122.2
ENSG00000159208,ENSG00000159208.14
ENSG00000129991,ENSG00000129991.11
ENSG00000091704,ENSG00000091704.8
ENSG00000186205,ENSG00000186205.11
ENSG00000145147,ENSG00000145147.18
ENSG00000090097,ENSG00000090097.19
ENSG00000134389,ENSG00000134389.9
ENSG00000197535,ENSG00000197535.13
ENSG00000130477,ENSG00000130477.13
ENSG00000179242,ENSG00000179242.14
ENSG00000184785,ENSG00000184785.5
ENSG00000138685,ENSG00000138685.11
ENSG00000161513,ENSG00000161513.10
ENSG00000204334,ENSG00000204334.7
ENSG00000114166,ENSG00000114166.7
ENSG00000260459,ENSG00000260459.2
ENSG00000258053,ENSG00000258053.1
ENSG00000159842,ENSG00000159842.13
ENSG00000223572,ENSG00000223572.8
ENSG00000167634,ENSG00000167634.11
ENSG00000180530,ENSG00000180530.8
ENSG00000177875,ENSG00000177875.4
ENSG00000112149,ENSG00000112149.8
ENSG00000112303,ENSG00000112303.12
ENSG00000237517,ENSG00000237517.7
ENSG00000198483,ENSG00000198483.11
ENSG00000276850,ENSG00000276850.3
ENSG00000095585,ENSG00000095585.15
ENSG00000232383,ENSG00000232383.1
ENSG00000225200,ENSG00000225200.2
ENSG00000182287,ENSG00000182287.12
ENSG00000168298,ENSG00000168298.5
ENSG00000182154,ENSG00000182154.7
ENSG00000188559,ENSG00000188559.12
ENSG00000076003,ENSG00000076003.4
ENSG00000176641,ENSG00000176641.9
ENSG00000184260,ENSG00000184260.5
ENSG00000118308,ENSG00000118308.13
ENSG00000175197,ENSG00000175197.9
ENSG00000224307,ENSG00000224307.1
ENSG00000166257,ENSG00000166257.7
ENSG00000181541,ENSG00000181541.5
ENSG00000109501,ENSG00000109501.12
ENSG00000138642,ENSG00000138642.13
ENSG00000167851,ENSG00000167851.12
ENSG00000213949,ENSG00000213949.7
ENSG00000140391,ENSG00000140391.13
ENSG00000254087,ENSG00000254087.6
ENSG00000009724,ENSG00000009724.15
ENSG00000167613,ENSG00000167613.14
ENSG00000197149,ENSG00000197149.5
ENSG00000231767,ENSG00000231767.3
ENSG00000226976,ENSG00000226976.3
ENSG00000197308,ENSG00000197308.7
ENSG00000213145,ENSG00000213145.8
ENSG00000203783,ENSG00000203783.4
ENSG00000134326,ENSG00000134326.10
ENSG00000132793,ENSG00000132793.10
ENSG00000155897,ENSG00000155897.8
ENSG00000152207,ENSG00000152207.6
ENSG00000131844,ENSG00000131844.14
ENSG00000187583,ENSG00000187583.9
ENSG00000107957,ENSG00000107957.15
ENSG00000081320,ENSG00000081320.9
ENSG00000140450,ENSG00000140450.8
ENSG00000171105,ENSG00000171105.12
ENSG00000168925,ENSG00000168925.9
ENSG00000242515,ENSG00000242515.4
ENSG00000105520,ENSG00000105520.9
ENSG00000196436,ENSG00000196436.8
ENSG00000171877,ENSG00000171877.18
ENSG00000164086,ENSG00000164086.9
ENSG00000132000,ENSG00000132000.10
ENSG00000125648,ENSG00000125648.13
ENSG00000104689,ENSG00000104689.8
ENSG00000204950,ENSG00000204950.3
ENSG00000146476,ENSG00000146476.9
ENSG00000226306,ENSG00000226306.6
ENSG00000242173,ENSG00000242173.7
ENSG00000171056,ENSG00000171056.7
ENSG00000105219,ENSG00000105219.7
ENSG00000100234,ENSG00000100234.11
ENSG00000026103,ENSG00000026103.18
ENSG00000134243,ENSG00000134243.10
ENSG00000152818,ENSG00000152818.17
ENSG00000181751,ENSG00000181751.8
ENSG00000147526,ENSG00000147526.18
ENSG00000162892,ENSG00000162892.14
ENSG00000183918,ENSG00000183918.13
ENSG00000160446,ENSG00000160446.17
ENSG00000080293,ENSG00000080293.8
