histology,n_test,cindex,model_family,lambda_sparse,lambda_sample_smooth,seed
other,23,0.5405405405405406,Concrete,0.003,0.1,610124
infiltratingductalcarcinoma,220,0.5404255319148936,Concrete,0.003,0.1,610125
infiltratinglobularcarcinoma,60,0.4497354497354497,Concrete,0.003,0.1,610125
other,23,0.4864864864864865,Concrete,0.003,0.1,610125
infiltratingductalcarcinoma,220,0.6399345335515548,Concrete,0.003,0.1,610126
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.003,0.1,610126
other,23,0.32432432432432434,Concrete,0.003,0.1,610126
infiltratingductalcarcinoma,220,0.63240589198036,Concrete,0.003,0.1,610127
infiltratinglobularcarcinoma,60,0.5185185185185185,Concrete,0.003,0.1,610127
other,23,0.6216216216216216,Concrete,0.003,0.1,610127
infiltratingductalcarcinoma,220,0.628150572831424,Concrete,0.003,0.1,610128
infiltratinglobularcarcinoma,60,0.5608465608465608,Concrete,0.003,0.1,610128
other,23,0.5405405405405406,Concrete,0.003,0.1,610128
infiltratingductalcarcinoma,220,0.6026186579378069,Concrete,0.003,0.1,610129
infiltratinglobularcarcinoma,60,0.6587301587301587,Concrete,0.003,0.1,610129
other,23,0.5675675675675675,Concrete,0.003,0.1,610129
infiltratingductalcarcinoma,220,0.6563011456628478,Concrete,0.003,0.1,610130
infiltratinglobularcarcinoma,60,0.7301587301587301,Concrete,0.003,0.1,610130
other,23,0.5945945945945946,Concrete,0.003,0.1,610130
infiltratingductalcarcinoma,220,0.5070376432078559,Concrete,0.003,0.1,610131
infiltratinglobularcarcinoma,60,0.42328042328042326,Concrete,0.003,0.1,610131
other,23,0.5135135135135135,Concrete,0.003,0.1,610131
infiltratingductalcarcinoma,220,0.5787234042553191,Concrete,0.003,0.1,610132
infiltratinglobularcarcinoma,60,0.6402116402116402,Concrete,0.003,0.1,610132
other,23,0.5135135135135135,Concrete,0.003,0.1,610132
infiltratingductalcarcinoma,220,0.6540098199672668,Concrete,0.0022,0.1,620123
infiltratinglobularcarcinoma,60,0.42857142857142855,Concrete,0.0022,0.1,620123
other,23,0.5135135135135135,Concrete,0.0022,0.1,620123
infiltratingductalcarcinoma,220,0.6032733224222586,Concrete,0.0022,0.1,620124
infiltratinglobularcarcinoma,60,0.4973544973544973,Concrete,0.0022,0.1,620124
other,23,0.6216216216216216,Concrete,0.0022,0.1,620124
infiltratingductalcarcinoma,220,0.6386252045826514,Concrete,0.0022,0.1,620125
infiltratinglobularcarcinoma,60,0.4603174603174603,Concrete,0.0022,0.1,620125
other,23,0.4864864864864865,Concrete,0.0022,0.1,620125
infiltratingductalcarcinoma,220,0.6284779050736498,Concrete,0.0022,0.1,620126
infiltratinglobularcarcinoma,60,0.47619047619047616,Concrete,0.0022,0.1,620126
other,23,0.4864864864864865,Concrete,0.0022,0.1,620126
infiltratingductalcarcinoma,220,0.5292962356792144,Concrete,0.0022,0.1,620127
infiltratinglobularcarcinoma,60,0.4497354497354497,Concrete,0.0022,0.1,620127
other,23,0.5405405405405406,Concrete,0.0022,0.1,620127
infiltratingductalcarcinoma,220,0.6235679214402619,Concrete,0.0022,0.1,620128
infiltratinglobularcarcinoma,60,0.3968253968253968,Concrete,0.0022,0.1,620128
other,23,0.5405405405405406,Concrete,0.0022,0.1,620128
infiltratingductalcarcinoma,220,0.583633387888707,Concrete,0.0022,0.1,620129
infiltratinglobularcarcinoma,60,0.42328042328042326,Concrete,0.0022,0.1,620129
other,23,0.43243243243243246,Concrete,0.0022,0.1,620129
infiltratingductalcarcinoma,220,0.6523731587561374,Concrete,0.0022,0.1,620130
infiltratinglobularcarcinoma,60,0.43386243386243384,Concrete,0.0022,0.1,620130
other,23,0.5675675675675675,Concrete,0.0022,0.1,620130
infiltratingductalcarcinoma,220,0.5505728314238952,Concrete,0.0022,0.1,620131
infiltratinglobularcarcinoma,60,0.6084656084656085,Concrete,0.0022,0.1,620131
other,23,0.5945945945945946,Concrete,0.0022,0.1,620131
infiltratingductalcarcinoma,220,0.6585924713584288,Concrete,0.0022,0.1,620132
infiltratinglobularcarcinoma,60,0.43915343915343913,Concrete,0.0022,0.1,620132
other,23,0.6486486486486487,Concrete,0.0022,0.1,620132
infiltratingductalcarcinoma,220,0.55810147299509,Concrete,0.0018,0.1,630123
infiltratinglobularcarcinoma,60,0.37037037037037035,Concrete,0.0018,0.1,630123
other,23,0.43243243243243246,Concrete,0.0018,0.1,630123
infiltratingductalcarcinoma,220,0.5741407528641571,Concrete,0.0018,0.1,630124
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.0018,0.1,630124
other,23,0.4864864864864865,Concrete,0.0018,0.1,630124
infiltratingductalcarcinoma,220,0.5607201309328969,Concrete,0.0018,0.1,630125
infiltratinglobularcarcinoma,60,0.4074074074074074,Concrete,0.0018,0.1,630125
other,23,0.4864864864864865,Concrete,0.0018,0.1,630125
infiltratingductalcarcinoma,220,0.6291325695581015,Concrete,0.0018,0.1,630126
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.0018,0.1,630126
other,23,0.5135135135135135,Concrete,0.0018,0.1,630126
infiltratingductalcarcinoma,220,0.644189852700491,Concrete,0.0018,0.1,630127
infiltratinglobularcarcinoma,60,0.47619047619047616,Concrete,0.0018,0.1,630127
other,23,0.5675675675675675,Concrete,0.0018,0.1,630127
infiltratingductalcarcinoma,220,0.6222585924713584,Concrete,0.0018,0.1,630128
infiltratinglobularcarcinoma,60,0.4497354497354497,Concrete,0.0018,0.1,630128
other,23,0.7027027027027027,Concrete,0.0018,0.1,630128
infiltratingductalcarcinoma,220,0.5711947626841244,Concrete,0.0018,0.1,630129
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.0018,0.1,630129
other,23,0.4864864864864865,Concrete,0.0018,0.1,630129
infiltratingductalcarcinoma,220,0.5499181669394435,Concrete,0.0018,0.1,630130
infiltratinglobularcarcinoma,60,0.4603174603174603,Concrete,0.0018,0.1,630130
other,23,0.4864864864864865,Concrete,0.0018,0.1,630130
infiltratingductalcarcinoma,220,0.6242225859247136,Concrete,0.0018,0.1,630131
infiltratinglobularcarcinoma,60,0.6243386243386243,Concrete,0.0018,0.1,630131
other,23,0.8378378378378378,Concrete,0.0018,0.1,630131
infiltratingductalcarcinoma,220,0.562684124386252,Concrete,0.0018,0.1,630132
infiltratinglobularcarcinoma,60,0.5925925925925926,Concrete,0.0018,0.1,630132
other,23,0.43243243243243246,Concrete,0.0018,0.1,630132
infiltratingductalcarcinoma,220,0.5669394435351882,Concrete,0.0014,0.1,640123
infiltratinglobularcarcinoma,60,0.3439153439153439,Concrete,0.0014,0.1,640123
other,23,0.4594594594594595,Concrete,0.0014,0.1,640123
infiltratingductalcarcinoma,220,0.679214402618658,Concrete,0.0014,0.1,640124
infiltratinglobularcarcinoma,60,0.5079365079365079,Concrete,0.0014,0.1,640124
other,23,0.5945945945945946,Concrete,0.0014,0.1,640124
infiltratingductalcarcinoma,220,0.6127659574468085,Concrete,0.0014,0.1,640125
infiltratinglobularcarcinoma,60,0.3439153439153439,Concrete,0.0014,0.1,640125
other,23,0.4864864864864865,Concrete,0.0014,0.1,640125
infiltratingductalcarcinoma,220,0.6520458265139116,Concrete,0.0014,0.1,640126
infiltratinglobularcarcinoma,60,0.42328042328042326,Concrete,0.0014,0.1,640126
other,23,0.6756756756756757,Concrete,0.0014,0.1,640126
infiltratingductalcarcinoma,220,0.6746317512274959,Concrete,0.0014,0.1,640127
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.0014,0.1,640127
other,23,0.5405405405405406,Concrete,0.0014,0.1,640127
infiltratingductalcarcinoma,220,0.48707037643207857,Concrete,0.0014,0.1,640128
infiltratinglobularcarcinoma,60,0.42857142857142855,Concrete,0.0014,0.1,640128
other,23,0.8648648648648649,Concrete,0.0014,0.1,640128
infiltratingductalcarcinoma,220,0.5993453355155482,Concrete,0.0014,0.1,640129
infiltratinglobularcarcinoma,60,0.38095238095238093,Concrete,0.0014,0.1,640129
other,23,0.40540540540540543,Concrete,0.0014,0.1,640129
infiltratingductalcarcinoma,220,0.6448445171849427,Concrete,0.0014,0.1,640130
infiltratinglobularcarcinoma,60,0.4074074074074074,Concrete,0.0014,0.1,640130
other,23,0.5675675675675675,Concrete,0.0014,0.1,640130
infiltratingductalcarcinoma,220,0.5963993453355155,Concrete,0.0014,0.1,640131
infiltratinglobularcarcinoma,60,0.43386243386243384,Concrete,0.0014,0.1,640131
other,23,0.40540540540540543,Concrete,0.0014,0.1,640131
infiltratingductalcarcinoma,220,0.5659574468085107,Concrete,0.0014,0.1,640132
infiltratinglobularcarcinoma,60,0.6349206349206349,Concrete,0.0014,0.1,640132
other,23,0.5945945945945946,Concrete,0.0014,0.1,640132
infiltratingductalcarcinoma,220,0.6481178396072013,Concrete,0.0012,0.1,650123
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.0012,0.1,650123
other,23,0.5135135135135135,Concrete,0.0012,0.1,650123
infiltratingductalcarcinoma,220,0.5797054009819967,Concrete,0.0012,0.1,650124
infiltratinglobularcarcinoma,60,0.43386243386243384,Concrete,0.0012,0.1,650124
other,23,0.40540540540540543,Concrete,0.0012,0.1,650124
infiltratingductalcarcinoma,220,0.6749590834697218,Concrete,0.0012,0.1,650125
infiltratinglobularcarcinoma,60,0.6984126984126984,Concrete,0.0012,0.1,650125
other,23,0.5675675675675675,Concrete,0.0012,0.1,650125
infiltratingductalcarcinoma,220,0.581505728314239,Concrete,0.0012,0.1,650126
infiltratinglobularcarcinoma,60,0.6349206349206349,Concrete,0.0012,0.1,650126
other,23,0.6756756756756757,Concrete,0.0012,0.1,650126
infiltratingductalcarcinoma,220,0.6019639934533552,Concrete,0.0012,0.1,650127
infiltratinglobularcarcinoma,60,0.544973544973545,Concrete,0.0012,0.1,650127
other,23,0.5135135135135135,Concrete,0.0012,0.1,650127
infiltratingductalcarcinoma,220,0.5126022913256956,Concrete,0.0012,0.1,650128
infiltratinglobularcarcinoma,60,0.43386243386243384,Concrete,0.0012,0.1,650128
other,23,0.4594594594594595,Concrete,0.0012,0.1,650128
infiltratingductalcarcinoma,220,0.6238952536824878,Concrete,0.0012,0.1,650129
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0012,0.1,650129
other,23,0.4864864864864865,Concrete,0.0012,0.1,650129
infiltratingductalcarcinoma,220,0.4972176759410802,Concrete,0.0012,0.1,650130
infiltratinglobularcarcinoma,60,0.4973544973544973,Concrete,0.0012,0.1,650130
other,23,0.5135135135135135,Concrete,0.0012,0.1,650130
infiltratingductalcarcinoma,220,0.6238952536824878,Concrete,0.0012,0.1,650131
infiltratinglobularcarcinoma,60,0.5132275132275133,Concrete,0.0012,0.1,650131
other,23,0.5945945945945946,Concrete,0.0012,0.1,650131
infiltratingductalcarcinoma,220,0.5443535188216039,Concrete,0.0012,0.1,650132
infiltratinglobularcarcinoma,60,0.3862433862433862,Concrete,0.0012,0.1,650132
other,23,0.6486486486486487,Concrete,0.0012,0.1,650132
infiltratingductalcarcinoma,220,0.5194762684124387,Concrete,0.003,0.2,660123
infiltratinglobularcarcinoma,60,0.5185185185185185,Concrete,0.003,0.2,660123
other,23,0.35135135135135137,Concrete,0.003,0.2,660123
infiltratingductalcarcinoma,220,0.5774140752864158,Concrete,0.003,0.2,660124
infiltratinglobularcarcinoma,60,0.4074074074074074,Concrete,0.003,0.2,660124
other,23,0.5675675675675675,Concrete,0.003,0.2,660124
infiltratingductalcarcinoma,220,0.5895253682487726,Concrete,0.003,0.2,660125
infiltratinglobularcarcinoma,60,0.5661375661375662,Concrete,0.003,0.2,660125
other,23,0.4864864864864865,Concrete,0.003,0.2,660125
infiltratingductalcarcinoma,220,0.6291325695581015,Concrete,0.003,0.2,660126
infiltratinglobularcarcinoma,60,0.42857142857142855,Concrete,0.003,0.2,660126
other,23,0.5135135135135135,Concrete,0.003,0.2,660126
infiltratingductalcarcinoma,220,0.5806873977086743,Concrete,0.003,0.2,660127
infiltratinglobularcarcinoma,60,0.6031746031746031,Concrete,0.003,0.2,660127
other,23,0.43243243243243246,Concrete,0.003,0.2,660127
infiltratingductalcarcinoma,220,0.6150572831423895,Concrete,0.003,0.2,660128
infiltratinglobularcarcinoma,60,0.43915343915343913,Concrete,0.003,0.2,660128
other,23,0.32432432432432434,Concrete,0.003,0.2,660128
infiltratingductalcarcinoma,220,0.5924713584288053,Concrete,0.003,0.2,660129
infiltratinglobularcarcinoma,60,0.4603174603174603,Concrete,0.003,0.2,660129
other,23,0.7027027027027027,Concrete,0.003,0.2,660129
infiltratingductalcarcinoma,220,0.6507364975450082,Concrete,0.003,0.2,660130
infiltratinglobularcarcinoma,60,0.4021164021164021,Concrete,0.003,0.2,660130
other,23,0.5135135135135135,Concrete,0.003,0.2,660130
infiltratingductalcarcinoma,220,0.5993453355155482,Concrete,0.003,0.2,660131
infiltratinglobularcarcinoma,60,0.42328042328042326,Concrete,0.003,0.2,660131
other,23,0.4864864864864865,Concrete,0.003,0.2,660131
infiltratingductalcarcinoma,220,0.7034369885433716,Concrete,0.003,0.2,660132
infiltratinglobularcarcinoma,60,0.6084656084656085,Concrete,0.003,0.2,660132
other,23,0.5675675675675675,Concrete,0.003,0.2,660132
infiltratingductalcarcinoma,220,0.5927986906710311,Concrete,0.0022,0.2,670123
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.0022,0.2,670123
other,23,0.5945945945945946,Concrete,0.0022,0.2,670123
infiltratingductalcarcinoma,220,0.6795417348608838,Concrete,0.0022,0.2,670124
infiltratinglobularcarcinoma,60,0.5079365079365079,Concrete,0.0022,0.2,670124
other,23,0.4594594594594595,Concrete,0.0022,0.2,670124
infiltratingductalcarcinoma,220,0.583633387888707,Concrete,0.0022,0.2,670125
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.0022,0.2,670125
other,23,0.4594594594594595,Concrete,0.0022,0.2,670125
infiltratingductalcarcinoma,220,0.6219312602291326,Concrete,0.0022,0.2,670126
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.0022,0.2,670126
other,23,0.5135135135135135,Concrete,0.0022,0.2,670126
infiltratingductalcarcinoma,220,0.6052373158756138,Concrete,0.0022,0.2,670127
infiltratinglobularcarcinoma,60,0.5291005291005291,Concrete,0.0022,0.2,670127
other,23,0.6216216216216216,Concrete,0.0022,0.2,670127
infiltratingductalcarcinoma,220,0.5656301145662848,Concrete,0.0022,0.2,670128
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.0022,0.2,670128
other,23,0.5135135135135135,Concrete,0.0022,0.2,670128
infiltratingductalcarcinoma,220,0.6317512274959084,Concrete,0.0022,0.2,670129
infiltratinglobularcarcinoma,60,0.4973544973544973,Concrete,0.0022,0.2,670129
other,23,0.5405405405405406,Concrete,0.0022,0.2,670129
infiltratingductalcarcinoma,220,0.6458265139116203,Concrete,0.0022,0.2,670130
infiltratinglobularcarcinoma,60,0.6243386243386243,Concrete,0.0022,0.2,670130
other,23,0.5945945945945946,Concrete,0.0022,0.2,670130
infiltratingductalcarcinoma,220,0.6834697217675941,Concrete,0.0022,0.2,670131
infiltratinglobularcarcinoma,60,0.5714285714285714,Concrete,0.0022,0.2,670131
other,23,0.4594594594594595,Concrete,0.0022,0.2,670131
infiltratingductalcarcinoma,220,0.6353518821603928,Concrete,0.0022,0.2,670132
infiltratinglobularcarcinoma,60,0.6402116402116402,Concrete,0.0022,0.2,670132
other,23,0.6216216216216216,Concrete,0.0022,0.2,670132
infiltratingductalcarcinoma,220,0.5528641571194762,Concrete,0.0018,0.2,680123
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.0018,0.2,680123
other,23,0.6756756756756757,Concrete,0.0018,0.2,680123
infiltratingductalcarcinoma,220,0.49918166939443537,Concrete,0.0018,0.2,680124
infiltratinglobularcarcinoma,60,0.3968253968253968,Concrete,0.0018,0.2,680124
other,23,0.5945945945945946,Concrete,0.0018,0.2,680124
infiltratingductalcarcinoma,220,0.6134206219312602,Concrete,0.0018,0.2,680125
infiltratinglobularcarcinoma,60,0.4444444444444444,Concrete,0.0018,0.2,680125
other,23,0.5945945945945946,Concrete,0.0018,0.2,680125
infiltratingductalcarcinoma,220,0.5094926350245499,Concrete,0.0018,0.2,680126
infiltratinglobularcarcinoma,60,0.36772486772486773,Concrete,0.0018,0.2,680126
other,23,0.5135135135135135,Concrete,0.0018,0.2,680126
infiltratingductalcarcinoma,220,0.5757774140752864,Concrete,0.0018,0.2,680127
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0018,0.2,680127
other,23,0.32432432432432434,Concrete,0.0018,0.2,680127
infiltratingductalcarcinoma,220,0.5181669394435352,Concrete,0.0018,0.2,680128
infiltratinglobularcarcinoma,60,0.328042328042328,Concrete,0.0018,0.2,680128
other,23,0.5135135135135135,Concrete,0.0018,0.2,680128
infiltratingductalcarcinoma,220,0.47332242225859245,Concrete,0.0018,0.2,680129
infiltratinglobularcarcinoma,60,0.6243386243386243,Concrete,0.0018,0.2,680129
other,23,0.6216216216216216,Concrete,0.0018,0.2,680129
infiltratingductalcarcinoma,220,0.6225859247135843,Concrete,0.0018,0.2,680130
infiltratinglobularcarcinoma,60,0.582010582010582,Concrete,0.0018,0.2,680130
other,23,0.5675675675675675,Concrete,0.0018,0.2,680130
infiltratingductalcarcinoma,220,0.6693944353518821,Concrete,0.0018,0.2,680131
infiltratinglobularcarcinoma,60,0.47619047619047616,Concrete,0.0018,0.2,680131
other,23,0.40540540540540543,Concrete,0.0018,0.2,680131
infiltratingductalcarcinoma,220,0.5869067103109656,Concrete,0.0018,0.2,680132
infiltratinglobularcarcinoma,60,0.5238095238095238,Concrete,0.0018,0.2,680132
other,23,0.6216216216216216,Concrete,0.0018,0.2,680132
infiltratingductalcarcinoma,220,0.5659574468085107,Concrete,0.0014,0.2,690123
infiltratinglobularcarcinoma,60,0.6825396825396826,Concrete,0.0014,0.2,690123
other,23,0.5675675675675675,Concrete,0.0014,0.2,690123
infiltratingductalcarcinoma,220,0.5669394435351882,Concrete,0.0014,0.2,690124
infiltratinglobularcarcinoma,60,0.5767195767195767,Concrete,0.0014,0.2,690124
other,23,0.35135135135135137,Concrete,0.0014,0.2,690124
infiltratingductalcarcinoma,220,0.5891980360065466,Concrete,0.0014,0.2,690125
infiltratinglobularcarcinoma,60,0.5343915343915344,Concrete,0.0014,0.2,690125
other,23,0.40540540540540543,Concrete,0.0014,0.2,690125
infiltratingductalcarcinoma,220,0.5851063829787234,Concrete,0.0014,0.2,690126
infiltratinglobularcarcinoma,60,0.5925925925925926,Concrete,0.0014,0.2,690126
other,23,0.5675675675675675,Concrete,0.0014,0.2,690126
infiltratingductalcarcinoma,220,0.6877250409165303,Concrete,0.0014,0.2,690127
infiltratinglobularcarcinoma,60,0.5978835978835979,Concrete,0.0014,0.2,690127
other,23,0.5945945945945946,Concrete,0.0014,0.2,690127
infiltratingductalcarcinoma,220,0.648772504091653,Concrete,0.0014,0.2,690128
infiltratinglobularcarcinoma,60,0.5502645502645502,Concrete,0.0014,0.2,690128
other,23,0.3783783783783784,Concrete,0.0014,0.2,690128
infiltratingductalcarcinoma,220,0.6258592471358428,Concrete,0.0014,0.2,690129
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.0014,0.2,690129
other,23,0.5945945945945946,Concrete,0.0014,0.2,690129
infiltratingductalcarcinoma,220,0.5764320785597381,Concrete,0.0014,0.2,690130
infiltratinglobularcarcinoma,60,0.43386243386243384,Concrete,0.0014,0.2,690130
other,23,0.4864864864864865,Concrete,0.0014,0.2,690130
infiltratingductalcarcinoma,220,0.5361702127659574,Concrete,0.0014,0.2,690131
infiltratinglobularcarcinoma,60,0.6031746031746031,Concrete,0.0014,0.2,690131
other,23,0.5135135135135135,Concrete,0.0014,0.2,690131
infiltratingductalcarcinoma,220,0.6638297872340425,Concrete,0.0014,0.2,690132
infiltratinglobularcarcinoma,60,0.4497354497354497,Concrete,0.0014,0.2,690132
other,23,0.5945945945945946,Concrete,0.0014,0.2,690132
infiltratingductalcarcinoma,220,0.5096563011456628,Concrete,0.0012,0.2,700123
infiltratinglobularcarcinoma,60,0.4603174603174603,Concrete,0.0012,0.2,700123
other,23,0.5405405405405406,Concrete,0.0012,0.2,700123
infiltratingductalcarcinoma,220,0.502127659574468,Concrete,0.0012,0.2,700124
infiltratinglobularcarcinoma,60,0.5264550264550265,Concrete,0.0012,0.2,700124
other,23,0.33783783783783783,Concrete,0.0012,0.2,700124
infiltratingductalcarcinoma,220,0.6160392798690671,Concrete,0.0012,0.2,700125
infiltratinglobularcarcinoma,60,0.4444444444444444,Concrete,0.0012,0.2,700125
other,23,0.4594594594594595,Concrete,0.0012,0.2,700125
infiltratingductalcarcinoma,220,0.6180032733224222,Concrete,0.0012,0.2,700126
infiltratinglobularcarcinoma,60,0.4656084656084656,Concrete,0.0012,0.2,700126
other,23,0.7027027027027027,Concrete,0.0012,0.2,700126
infiltratingductalcarcinoma,220,0.6909983633387888,Concrete,0.0012,0.2,700127
infiltratinglobularcarcinoma,60,0.4708994708994709,Concrete,0.0012,0.2,700127
other,23,0.6486486486486487,Concrete,0.0012,0.2,700127
infiltratingductalcarcinoma,220,0.5718494271685761,Concrete,0.0012,0.2,700128
infiltratinglobularcarcinoma,60,0.48148148148148145,Concrete,0.0012,0.2,700128
other,23,0.5135135135135135,Concrete,0.0012,0.2,700128
infiltratingductalcarcinoma,220,0.6026186579378069,Concrete,0.0012,0.2,700129
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.0012,0.2,700129
other,23,0.5135135135135135,Concrete,0.0012,0.2,700129
infiltratingductalcarcinoma,220,0.5738134206219313,Concrete,0.0012,0.2,700130
infiltratinglobularcarcinoma,60,0.48677248677248675,Concrete,0.0012,0.2,700130
other,23,0.4864864864864865,Concrete,0.0012,0.2,700130
infiltratingductalcarcinoma,220,0.5852700490998364,Concrete,0.0012,0.2,700131
infiltratinglobularcarcinoma,60,0.5767195767195767,Concrete,0.0012,0.2,700131
other,23,0.5405405405405406,Concrete,0.0012,0.2,700131
infiltratingductalcarcinoma,220,0.648772504091653,Concrete,0.0012,0.2,700132
infiltratinglobularcarcinoma,60,0.6296296296296297,Concrete,0.0012,0.2,700132
other,23,0.5135135135135135,Concrete,0.0012,0.2,700132
infiltratingductalcarcinoma,220,0.6,Concrete,0.003,0.4,710123
infiltratinglobularcarcinoma,60,0.42857142857142855,Concrete,0.003,0.4,710123
other,23,0.6216216216216216,Concrete,0.003,0.4,710123
infiltratingductalcarcinoma,220,0.45990180032733224,Concrete,0.003,0.4,710124
infiltratinglobularcarcinoma,60,0.5555555555555556,Concrete,0.003,0.4,710124
other,23,0.4594594594594595,Concrete,0.003,0.4,710124
infiltratingductalcarcinoma,220,0.5387888707037644,Concrete,0.003,0.4,710125
infiltratinglobularcarcinoma,60,0.42857142857142855,Concrete,0.003,0.4,710125
other,23,0.5405405405405406,Concrete,0.003,0.4,710125
infiltratingductalcarcinoma,220,0.6900163666121113,Concrete,0.003,0.4,710126
infiltratinglobularcarcinoma,60,0.38095238095238093,Concrete,0.003,0.4,710126
other,23,0.4594594594594595,Concrete,0.003,0.4,710126
infiltratingductalcarcinoma,220,0.5702127659574469,Concrete,0.003,0.4,710127
infiltratinglobularcarcinoma,60,0.49206349206349204,Concrete,0.003,0.4,710127
other,23,0.5675675675675675,Concrete,0.003,0.4,710127
infiltratingductalcarcinoma,220,0.5859247135842881,Concrete,0.003,0.4,710128
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.003,0.4,710128
other,23,0.3783783783783784,Concrete,0.003,0.4,710128
infiltratingductalcarcinoma,220,0.6386252045826514,Concrete,0.003,0.4,710129
infiltratinglobularcarcinoma,60,0.4444444444444444,Concrete,0.003,0.4,710129
other,23,0.5135135135135135,Concrete,0.003,0.4,710129
infiltratingductalcarcinoma,220,0.6484451718494272,Concrete,0.003,0.4,710130
infiltratinglobularcarcinoma,60,0.4603174603174603,Concrete,0.003,0.4,710130
other,23,0.5675675675675675,Concrete,0.003,0.4,710130
infiltratingductalcarcinoma,220,0.6058919803600654,Concrete,0.003,0.4,710131
infiltratinglobularcarcinoma,60,0.582010582010582,Concrete,0.003,0.4,710131
other,23,0.4594594594594595,Concrete,0.003,0.4,710131
infiltratingductalcarcinoma,220,0.6422258592471358,Concrete,0.003,0.4,710132
infiltratinglobularcarcinoma,60,0.4444444444444444,Concrete,0.003,0.4,710132
other,23,0.4594594594594595,Concrete,0.003,0.4,710132
infiltratingductalcarcinoma,220,0.5322422258592472,Concrete,0.0022,0.4,720123
infiltratinglobularcarcinoma,60,0.5396825396825397,Concrete,0.0022,0.4,720123
other,23,0.6486486486486487,Concrete,0.0022,0.4,720123
infiltratingductalcarcinoma,220,0.6795417348608838,Concrete,0.0022,0.4,720124
infiltratinglobularcarcinoma,60,0.3492063492063492,Concrete,0.0022,0.4,720124
other,23,0.6216216216216216,Concrete,0.0022,0.4,720124
infiltratingductalcarcinoma,220,0.6055646481178396,Concrete,0.0022,0.4,720125
infiltratinglobularcarcinoma,60,0.5925925925925926,Concrete,0.0022,0.4,720125
other,23,0.5405405405405406,Concrete,0.0022,0.4,720125
infiltratingductalcarcinoma,220,0.5921440261865794,Concrete,0.0022,0.4,720126
infiltratinglobularcarcinoma,60,0.6349206349206349,Concrete,0.0022,0.4,720126
other,23,0.43243243243243246,Concrete,0.0022,0.4,720126
infiltratingductalcarcinoma,220,0.6072013093289689,Concrete,0.0022,0.4,720127
infiltratinglobularcarcinoma,60,0.3968253968253968,Concrete,0.0022,0.4,720127
other,23,0.5405405405405406,Concrete,0.0022,0.4,720127
infiltratingductalcarcinoma,220,0.6250409165302783,Concrete,0.0022,0.4,720128
infiltratinglobularcarcinoma,60,0.40476190476190477,Concrete,0.0022,0.4,720128
other,23,0.47297297297297297,Concrete,0.0022,0.4,720128
infiltratingductalcarcinoma,220,0.502454991816694,Concrete,0.0022,0.4,720129
infiltratinglobularcarcinoma,60,0.5026455026455027,Concrete,0.0022,0.4,720129
other,23,0.5135135135135135,Concrete,0.0022,0.4,720129
infiltratingductalcarcinoma,220,0.6026186579378069,Concrete,0.0022,0.4,720130
infiltratinglobularcarcinoma,60,0.671957671957672,Concrete,0.0022,0.4,720130
other,23,0.5135135135135135,Concrete,0.0022,0.4,720130
infiltratingductalcarcinoma,220,0.6382978723404256,Concrete,0.0022,0.4,720131
infiltratinglobularcarcinoma,60,0.42857142857142855,Concrete,0.0022,0.4,720131
other,23,0.5945945945945946,Concrete,0.0022,0.4,720131
infiltratingductalcarcinoma,220,0.5705400981996727,Concrete,0.0022,0.4,720132
infiltratinglobularcarcinoma,60,0.42857142857142855,Concrete,0.0022,0.4,720132
other,23,0.5135135135135135,Concrete,0.0022,0.4,720132
infiltratingductalcarcinoma,220,0.6612111292962357,Concrete,0.0018,0.4,730123
infiltratinglobularcarcinoma,60,0.30687830687830686,Concrete,0.0018,0.4,730123
other,23,0.43243243243243246,Concrete,0.0018,0.4,730123
infiltratingductalcarcinoma,220,0.5950900163666121,Concrete,0.0018,0.4,730124
infiltratinglobularcarcinoma,60,0.2698412698412698,Concrete,0.0018,0.4,730124
other,23,0.5405405405405406,Concrete,0.0018,0.4,730124
infiltratingductalcarcinoma,220,0.5404255319148936,Concrete,0.0018,0.4,730125
infiltratinglobularcarcinoma,60,0.5978835978835979,Concrete,0.0018,0.4,730125
other,23,0.4864864864864865,Concrete,0.0018,0.4,730125
infiltratingductalcarcinoma,220,0.5708674304418986,Concrete,0.0018,0.4,730126
infiltratinglobularcarcinoma,60,0.48677248677248675,Concrete,0.0018,0.4,730126
other,23,0.40540540540540543,Concrete,0.0018,0.4,730126
