model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,cluster_ari,cluster_nmi
LSPIN,lspin_tf,mlp,0.028,0.1,2,3,0.971848355097926,0.9574404126294864
LSPIN,lspin_tf,mlp,0.028,0.1,2,4,0.8306571279207847,0.7930494570364456
LSPIN,lspin_tf,mlp,0.028,0.1,3,4,0.8239679031740077,0.7968064143942215
Concrete,concrete,mlp,0.00075,0.0,0,1,0.9645510533016702,0.923290243976714
Concrete,concrete,mlp,0.00075,0.0,0,2,0.9860977451859276,0.96569148492216
Concrete,concrete,mlp,0.00075,0.0,0,3,0.9579090270452548,0.9091119046824716
Concrete,concrete,mlp,0.00075,0.0,0,4,0.9645208252328934,0.9289604707799768
Concrete,concrete,mlp,0.00075,0.0,1,2,0.9642790791571828,0.9287210914432096
Concrete,concrete,mlp,0.00075,0.0,1,3,0.993141982826191,0.9799465411251884
Concrete,concrete,mlp,0.00075,0.0,1,4,0.9864012415450228,0.9655295605281512
Concrete,concrete,mlp,0.00075,0.0,2,3,0.9710174287010648,0.9431526592665788
Concrete,concrete,mlp,0.00075,0.0,2,4,0.9778851562711612,0.963121056109309
Concrete,concrete,mlp,0.00075,0.0,3,4,0.9931365253138134,0.9799796199505432
Concrete,concrete,mlp,0.001,0.0,0,1,0.9733382168624118,0.9421349742664532
Concrete,concrete,mlp,0.001,0.0,0,2,0.9733587065302448,0.933162342612118
Concrete,concrete,mlp,0.001,0.0,0,3,0.9669909369347622,0.9223422310437492
Concrete,concrete,mlp,0.001,0.0,0,4,0.9669909369347622,0.9223422310437492
Concrete,concrete,mlp,0.001,0.0,1,2,0.9864122093276296,0.9654804902709708
Concrete,concrete,mlp,0.001,0.0,1,3,0.9797933422557414,0.9456245477522074
Concrete,concrete,mlp,0.001,0.0,1,4,0.9797933422557414,0.9456245477522074
Concrete,concrete,mlp,0.001,0.0,2,3,0.9798098501638076,0.945543343566013
Concrete,concrete,mlp,0.001,0.0,2,4,0.9798098501638076,0.945543343566013
Concrete,concrete,mlp,0.001,0.0,3,4,1.0,1.0
Concrete,concrete,mlp,0.0015,0.0,0,1,0.9824117446711296,0.9585304697106728
Concrete,concrete,mlp,0.0015,0.0,0,2,0.973611801855916,0.933191837731216
Concrete,concrete,mlp,0.0015,0.0,0,3,0.7912931253160556,0.7543039359706682
Concrete,concrete,mlp,0.0015,0.0,0,4,0.9822754825306016,0.9585164835173612
Concrete,concrete,mlp,0.0015,0.0,1,2,0.9564830251922016,0.9012514951644424
Concrete,concrete,mlp,0.0015,0.0,1,3,0.8015213512651511,0.7593531967133651
Concrete,concrete,mlp,0.0015,0.0,1,4,0.9864234509859758,0.9654293451173658
Concrete,concrete,mlp,0.0015,0.0,2,3,0.7844136564401271,0.7500657144480651
Concrete,concrete,mlp,0.0015,0.0,2,4,0.9690479513704806,0.9243280489592977
Concrete,concrete,mlp,0.0015,0.0,3,4,0.7942786877121112,0.7547488343642246
Concrete,concrete,mlp,0.002,0.0,0,1,0.993227794200153,0.979814119434771
Concrete,concrete,mlp,0.002,0.0,0,2,0.973611801855916,0.9331918377312162
Concrete,concrete,mlp,0.002,0.0,0,3,0.9822754825306016,0.9585164835173612
Concrete,concrete,mlp,0.002,0.0,0,4,0.989125056765531,0.9786286105903444
Concrete,concrete,mlp,0.002,0.0,1,2,0.9800342229674404,0.953022200256612
Concrete,concrete,mlp,0.002,0.0,1,3,0.9756243394683782,0.9440100424332843
Concrete,concrete,mlp,0.002,0.0,1,4,0.9823511843290764,0.9584638872603232
Concrete,concrete,mlp,0.002,0.0,2,3,0.9690479513704806,0.9243280489592977
Concrete,concrete,mlp,0.002,0.0,2,4,0.962701409353368,0.9121010155938082
Concrete,concrete,mlp,0.002,0.0,3,4,0.9931475855101408,0.9799118781744536
Concrete,concrete,mlp,0.0025,0.0,0,1,0.9691340251105216,0.9242363168770028
Concrete,concrete,mlp,0.0025,0.0,0,2,0.950664335651125,0.9019304319256802
Concrete,concrete,mlp,0.0025,0.0,0,3,0.9673608540020024,0.922186366819508
Concrete,concrete,mlp,0.0025,0.0,0,4,0.9691340251105216,0.9242363168770028
Concrete,concrete,mlp,0.0025,0.0,1,2,0.967051393904164,0.9320409559245368
Concrete,concrete,mlp,0.0025,0.0,1,3,0.9757057281517564,0.9439394502464634
Concrete,concrete,mlp,0.0025,0.0,1,4,1.0,1.0
Concrete,concrete,mlp,0.0025,0.0,2,3,0.969543748451413,0.9315994491938956
Concrete,concrete,mlp,0.0025,0.0,2,4,0.967051393904164,0.9320409559245368
Concrete,concrete,mlp,0.0025,0.0,3,4,0.9757057281517564,0.9439394502464636
Concrete,concrete,mlp,0.003,0.0,0,1,0.9651268874472654,0.9169563424099536
Concrete,concrete,mlp,0.003,0.0,0,2,0.9757732262250904,0.9383925137775894
Concrete,concrete,mlp,0.003,0.0,0,3,0.9646699709903308,0.9283016459769649
Concrete,concrete,mlp,0.003,0.0,0,4,0.9932962750461112,0.9797890243147216
Concrete,concrete,mlp,0.003,0.0,1,2,0.9890765931846124,0.978560915103912
Concrete,concrete,mlp,0.003,0.0,1,3,0.9646699709903308,0.9283016459769649
Concrete,concrete,mlp,0.003,0.0,1,4,0.9717224692854152,0.9369570990241248
Concrete,concrete,mlp,0.003,0.0,2,3,0.975462550227415,0.9441392645218096
Concrete,concrete,mlp,0.003,0.0,2,4,0.9823711970256565,0.9583719281627262
Concrete,concrete,mlp,0.003,0.0,3,4,0.9582095840182292,0.9159266681788686
Concrete,concrete,mlp,0.004,0.0,0,1,0.9161099586158912,0.8592968447476172
Concrete,concrete,mlp,0.004,0.0,0,2,0.9212429585708556,0.8526820642146467
Concrete,concrete,mlp,0.004,0.0,0,3,0.938047434512542,0.8744892232309203
Concrete,concrete,mlp,0.004,0.0,0,4,0.9432815616013804,0.8875232996186123
Concrete,concrete,mlp,0.004,0.0,1,2,0.9798803862142204,0.9528690352838732
Concrete,concrete,mlp,0.004,0.0,1,3,0.9608134649410648,0.9229652921991488
Concrete,concrete,mlp,0.004,0.0,1,4,0.9568397584749104,0.9109281472820688
Concrete,concrete,mlp,0.004,0.0,2,3,0.9798277947934658,0.953061673323529
Concrete,concrete,mlp,0.004,0.0,2,4,0.9758263933893848,0.9440769179685802
Concrete,concrete,mlp,0.004,0.0,3,4,0.9690737729671876,0.924169871682086
Concrete,concrete,mlp,0.006,0.0,0,1,0.938471208388234,0.8735092267648066
Concrete,concrete,mlp,0.006,0.0,0,2,0.993256513849164,0.9796045997806918
Concrete,concrete,mlp,0.006,0.0,0,3,0.993256513849164,0.9796045997806918
Concrete,concrete,mlp,0.006,0.0,0,4,0.9393840421517518,0.8856956678327265
Concrete,concrete,mlp,0.006,0.0,1,2,0.9443512847299494,0.8818760370282833
Concrete,concrete,mlp,0.006,0.0,1,3,0.9443512847299494,0.8818760370282833
Concrete,concrete,mlp,0.006,0.0,1,4,0.952232912704959,0.8964397737095335
Concrete,concrete,mlp,0.006,0.0,2,3,1.0,1.0
Concrete,concrete,mlp,0.006,0.0,2,4,0.945138604417823,0.8934614086138954
Concrete,concrete,mlp,0.006,0.0,3,4,0.945138604417823,0.8934614086138954
Concrete,concrete,mlp,0.00075,0.025,0,1,0.9785328948160998,0.957221169390314
Concrete,concrete,mlp,0.00075,0.025,0,2,0.9785747875467252,0.9627028096625516
Concrete,concrete,mlp,0.00075,0.025,0,3,0.971952567724816,0.9424007221439556
Concrete,concrete,mlp,0.00075,0.025,0,4,0.9785328948160998,0.957221169390314
Concrete,concrete,mlp,0.00075,0.025,1,2,0.9785747875467252,0.9627028096625516
Concrete,concrete,mlp,0.00075,0.025,1,3,0.9544305276049612,0.925488684229281
Concrete,concrete,mlp,0.00075,0.025,1,4,1.0,1.0
Concrete,concrete,mlp,0.00075,0.025,2,3,0.9754015035067712,0.9545901234331324
Concrete,concrete,mlp,0.00075,0.025,2,4,0.9785747875467252,0.9627028096625518
Concrete,concrete,mlp,0.00075,0.025,3,4,0.9544305276049612,0.925488684229281
Concrete,concrete,mlp,0.001,0.025,0,1,0.989254947990624,0.978350425294181
Concrete,concrete,mlp,0.001,0.025,0,2,1.0,1.0
Concrete,concrete,mlp,0.001,0.025,0,3,0.9680175319049632,0.949169933583635
Concrete,concrete,mlp,0.001,0.025,0,4,0.989254947990624,0.978350425294181
Concrete,concrete,mlp,0.001,0.025,1,2,0.989254947990624,0.978350425294181
Concrete,concrete,mlp,0.001,0.025,1,3,0.9576449488395418,0.9368694639843635
Concrete,concrete,mlp,0.001,0.025,1,4,1.0,1.0
Concrete,concrete,mlp,0.001,0.025,2,3,0.9680175319049632,0.949169933583635
Concrete,concrete,mlp,0.001,0.025,2,4,0.989254947990624,0.978350425294181
Concrete,concrete,mlp,0.001,0.025,3,4,0.9576449488395418,0.9368694639843635
Concrete,concrete,mlp,0.0015,0.025,0,1,0.9805348099811624,0.9525563444991983
Concrete,concrete,mlp,0.0015,0.025,0,2,0.9933796639067608,0.9796444219848638
Concrete,concrete,mlp,0.0015,0.025,0,3,1.0,1.0
Concrete,concrete,mlp,0.0015,0.025,0,4,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0015,0.025,1,2,0.9742800165604122,0.9416178753575496
Concrete,concrete,mlp,0.0015,0.025,1,3,0.9805348099811624,0.9525563444991983
Concrete,concrete,mlp,0.0015,0.025,1,4,0.9869066582636384,0.9649255062815422
Concrete,concrete,mlp,0.0015,0.025,2,3,0.9933796639067608,0.979644421984864
Concrete,concrete,mlp,0.0015,0.025,2,4,0.9868861343800058,0.9650459973397956
Concrete,concrete,mlp,0.0015,0.025,3,4,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.002,0.025,0,1,0.986029175694186,0.97614975531481
Concrete,concrete,mlp,0.002,0.025,0,2,0.9656508070194711,0.937583315984126
Concrete,concrete,mlp,0.002,0.025,0,3,0.986029175694186,0.9761497553148096
Concrete,concrete,mlp,0.002,0.025,0,4,0.979416643962966,0.955721992085548
Concrete,concrete,mlp,0.002,0.025,1,2,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.002,0.025,1,3,1.0,1.0
Concrete,concrete,mlp,0.002,0.025,1,4,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.002,0.025,2,3,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.002,0.025,2,4,0.9730160532368064,0.9352318983922188
Concrete,concrete,mlp,0.002,0.025,3,4,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.025,0,1,0.9600991055745852,0.9174302124914864
Concrete,concrete,mlp,0.0025,0.025,0,2,1.0,1.0
Concrete,concrete,mlp,0.0025,0.025,0,3,1.0,1.0
Concrete,concrete,mlp,0.0025,0.025,0,4,0.9933796639067608,0.979644421984864
Concrete,concrete,mlp,0.0025,0.025,1,2,0.9600991055745852,0.9174302124914862
Concrete,concrete,mlp,0.0025,0.025,1,3,0.9600991055745852,0.9174302124914862
Concrete,concrete,mlp,0.0025,0.025,1,4,0.9539584632605907,0.9076173381020493
Concrete,concrete,mlp,0.0025,0.025,2,3,1.0,1.0
Concrete,concrete,mlp,0.0025,0.025,2,4,0.9933796639067608,0.979644421984864
Concrete,concrete,mlp,0.0025,0.025,3,4,0.9933796639067608,0.979644421984864
Concrete,concrete,mlp,0.003,0.025,0,1,0.9603427280144488,0.9175383821683792
Concrete,concrete,mlp,0.003,0.025,0,2,0.974300240296076,0.9415524110090095
Concrete,concrete,mlp,0.003,0.025,0,3,0.9728761664539478,0.9405184833151776
Concrete,concrete,mlp,0.003,0.025,0,4,0.9603764264457756,0.917341588254323
Concrete,concrete,mlp,0.003,0.025,1,2,0.986029175694186,0.97614975531481
Concrete,concrete,mlp,0.003,0.025,1,3,0.9592348911313276,0.9228934617640774
Concrete,concrete,mlp,0.003,0.025,1,4,0.9721939068577384,0.9580515973835704
Concrete,concrete,mlp,0.003,0.025,2,3,0.9730775405888206,0.9409843515621656
Concrete,concrete,mlp,0.003,0.025,2,4,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.003,0.025,3,4,0.9870296300918494,0.96494980630341
Concrete,concrete,mlp,0.004,0.025,0,1,0.9869066582636384,0.9649255062815424
Concrete,concrete,mlp,0.004,0.025,0,2,0.9868861343800058,0.9650459973397956
Concrete,concrete,mlp,0.004,0.025,0,3,0.9868861343800058,0.9650459973397956
Concrete,concrete,mlp,0.004,0.025,0,4,0.9730375361874752,0.940781816752886
Concrete,concrete,mlp,0.004,0.025,1,2,0.9742800165604122,0.9416178753575492
Concrete,concrete,mlp,0.004,0.025,1,3,0.9742800165604122,0.9416178753575492
Concrete,concrete,mlp,0.004,0.025,1,4,0.9858929290734408,0.9756766410968224
Concrete,concrete,mlp,0.004,0.025,2,3,1.0,1.0
Concrete,concrete,mlp,0.004,0.025,2,4,0.96998753725096,0.9308754866379256
Concrete,concrete,mlp,0.004,0.025,3,4,0.96998753725096,0.9308754866379256
Concrete,concrete,mlp,0.006,0.025,0,1,0.97937251654895,0.9555387969663716
Concrete,concrete,mlp,0.006,0.025,0,2,0.986773760521011,0.9649589860903056
Concrete,concrete,mlp,0.006,0.025,0,3,0.9933178041794096,0.979626451999885
Concrete,concrete,mlp,0.006,0.025,0,4,0.9406772515843808,0.8889421300585371
Concrete,concrete,mlp,0.006,0.025,1,2,0.9664162271286734,0.9204792070534668
Concrete,concrete,mlp,0.006,0.025,1,3,0.97293130900764,0.941066936354946
Concrete,concrete,mlp,0.006,0.025,1,4,0.9605593858058644,0.9170198090599982
Concrete,concrete,mlp,0.006,0.025,2,3,0.9803351643073768,0.9525949458742174
Concrete,concrete,mlp,0.006,0.025,2,4,0.952694391798671,0.9093625651434396
Concrete,concrete,mlp,0.006,0.025,3,4,0.9348454384458178,0.880102481980669
Concrete,concrete,mlp,0.00075,0.05,0,1,0.9892442469163674,0.9786768289796238
Concrete,concrete,mlp,0.00075,0.05,0,2,0.9438666994928192,0.9134169524885613
Concrete,concrete,mlp,0.00075,0.05,0,3,0.9754801578705532,0.955465086366272
Concrete,concrete,mlp,0.00075,0.05,0,4,1.0,1.0
Concrete,concrete,mlp,0.00075,0.05,1,2,0.9542530068360944,0.9254435111893218
Concrete,concrete,mlp,0.00075,0.05,1,3,0.9861335624648028,0.97666246236742
Concrete,concrete,mlp,0.00075,0.05,1,4,0.9892442469163674,0.9786768289796238
Concrete,concrete,mlp,0.00075,0.05,2,3,0.9405393201675036,0.9076741672868592
Concrete,concrete,mlp,0.00075,0.05,2,4,0.9438666994928192,0.913416952488561
Concrete,concrete,mlp,0.00075,0.05,3,4,0.9754801578705532,0.955465086366272
Concrete,concrete,mlp,0.001,0.05,0,1,0.9575648267882664,0.9370649021587384
Concrete,concrete,mlp,0.001,0.05,0,2,0.989173658564539,0.9786943849641496
Concrete,concrete,mlp,0.001,0.05,0,3,0.96855705595484,0.935407570216113
Concrete,concrete,mlp,0.001,0.05,0,4,0.9754581630211056,0.9555968328654296
Concrete,concrete,mlp,0.001,0.05,1,2,0.9680175319049632,0.949169933583635
Concrete,concrete,mlp,0.001,0.05,1,3,0.9510164125165216,0.9214872198506524
Concrete,concrete,mlp,0.001,0.05,1,4,0.9542281180619157,0.9257828203523516
Concrete,concrete,mlp,0.001,0.05,2,3,0.961804740159624,0.9378134469238742
Concrete,concrete,mlp,0.001,0.05,2,4,0.9861824469652496,0.9767784637373068
Concrete,concrete,mlp,0.001,0.05,3,4,0.9754801578705532,0.955465086366272
Concrete,concrete,mlp,0.0015,0.05,0,1,1.0,1.0
Concrete,concrete,mlp,0.0015,0.05,0,2,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0015,0.05,0,3,1.0,1.0
Concrete,concrete,mlp,0.0015,0.05,0,4,0.9805348099811624,0.9525563444991982
Concrete,concrete,mlp,0.0015,0.05,1,2,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0015,0.05,1,3,1.0,1.0
Concrete,concrete,mlp,0.0015,0.05,1,4,0.9805348099811624,0.9525563444991983
Concrete,concrete,mlp,0.0015,0.05,2,3,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0015,0.05,2,4,0.9666027058010094,0.9284234643583597
Concrete,concrete,mlp,0.0015,0.05,3,4,0.9805348099811624,0.9525563444991983
Concrete,concrete,mlp,0.002,0.05,0,1,0.9860426441409172,0.9761015622925308
Concrete,concrete,mlp,0.002,0.05,0,2,0.9860426441409172,0.9761015622925308
Concrete,concrete,mlp,0.002,0.05,0,3,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.002,0.05,0,4,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.002,0.05,1,2,1.0,1.0
Concrete,concrete,mlp,0.002,0.05,1,3,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.002,0.05,1,4,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.002,0.05,2,3,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.002,0.05,2,4,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.002,0.05,3,4,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.0025,0.05,0,1,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,0,2,0.9606198941806908,0.917451328400287
Concrete,concrete,mlp,0.0025,0.05,0,3,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.05,0,4,0.965588865251362,0.9317839691564722
Concrete,concrete,mlp,0.0025,0.05,1,2,0.9606198941806908,0.917451328400287
Concrete,concrete,mlp,0.0025,0.05,1,3,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.05,1,4,0.965588865251362,0.9317839691564722
Concrete,concrete,mlp,0.0025,0.05,2,3,0.9745649593040654,0.9415096110698394
Concrete,concrete,mlp,0.0025,0.05,2,4,0.9667501286946524,0.9282933952127372
Concrete,concrete,mlp,0.0025,0.05,3,4,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.003,0.05,0,1,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.003,0.05,0,2,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.003,0.05,0,3,0.9794967207060632,0.9556491956523622
Concrete,concrete,mlp,0.003,0.05,0,4,0.9934565166130174,0.9795327586763096
Concrete,concrete,mlp,0.003,0.05,1,2,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.003,0.05,1,3,1.0,1.0
Concrete,concrete,mlp,0.003,0.05,1,4,0.9730775405888206,0.9409843515621656
Concrete,concrete,mlp,0.003,0.05,2,3,0.9933848083111084,0.979602006892142
Concrete,concrete,mlp,0.003,0.05,2,4,0.9794517325248506,0.9554668406858444
Concrete,concrete,mlp,0.003,0.05,3,4,0.9730775405888206,0.9409843515621658
Concrete,concrete,mlp,0.004,0.05,0,1,0.9805348099811624,0.9525563444991982
Concrete,concrete,mlp,0.004,0.05,0,2,0.9869066582636384,0.9649255062815422
Concrete,concrete,mlp,0.004,0.05,0,3,0.9664770796993388,0.9205060678291556
Concrete,concrete,mlp,0.004,0.05,0,4,0.972915971406841,0.9407281554675117
Concrete,concrete,mlp,0.004,0.05,1,2,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.004,0.05,1,3,0.9728095858135322,0.9410136786962372
Concrete,concrete,mlp,0.004,0.05,1,4,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.004,0.05,2,3,0.9793117137802986,0.955512628977086
Concrete,concrete,mlp,0.004,0.05,2,4,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.004,0.05,3,4,0.9654346606573052,0.9372355213103803
Concrete,concrete,mlp,0.006,0.05,0,1,0.9604067494917568,0.9175482626327872
Concrete,concrete,mlp,0.006,0.05,0,2,0.9934468395922216,0.9796180402375564
Concrete,concrete,mlp,0.006,0.05,0,3,0.9483258669494792,0.8983608599673252
Concrete,concrete,mlp,0.006,0.05,0,4,0.9666378981654168,0.9286278987261016
Concrete,concrete,mlp,0.006,0.05,1,2,0.9666027058010094,0.9284234643583592
Concrete,concrete,mlp,0.006,0.05,1,3,0.9869272585744756,0.9648001688223228
Concrete,concrete,mlp,0.006,0.05,1,4,0.9933951837121596,0.9795128391623954
Concrete,concrete,mlp,0.006,0.05,2,3,0.9542771693687826,0.9073262078956504
Concrete,concrete,mlp,0.006,0.05,2,4,0.9729559094659757,0.9409303112588968
Concrete,concrete,mlp,0.006,0.05,3,4,0.9805654519317047,0.9524221415690296
Concrete,concrete,mlp,0.00075,0.1,0,1,0.9648541260764606,0.9395415767590788
Concrete,concrete,mlp,0.00075,0.1,0,2,0.9576449488395418,0.9368694639843635
Concrete,concrete,mlp,0.00075,0.1,0,3,0.9754463023749858,0.955357265520714
Concrete,concrete,mlp,0.00075,0.1,0,4,0.9724722787784864,0.9592499599479656
Concrete,concrete,mlp,0.00075,0.1,1,2,0.9647448965963789,0.9389027164357804
Concrete,concrete,mlp,0.00075,0.1,1,3,0.9616967534545636,0.9317630532140428
Concrete,concrete,mlp,0.00075,0.1,1,4,0.9648182057440248,0.9396719248067544
Concrete,concrete,mlp,0.00075,0.1,2,3,0.9542530068360944,0.9254435111893218
Concrete,concrete,mlp,0.00075,0.1,2,4,0.9301989442984382,0.8957306032248737
Concrete,concrete,mlp,0.00075,0.1,3,4,0.9754198673322124,0.9554503759978444
Concrete,concrete,mlp,0.001,0.1,0,1,0.9753581435722426,0.9548395978190732
Concrete,concrete,mlp,0.001,0.1,0,2,0.9648541260764606,0.9395415767590788
Concrete,concrete,mlp,0.001,0.1,0,3,0.978713684317836,0.9626861421786344
Concrete,concrete,mlp,0.001,0.1,0,4,0.9753581435722426,0.9548395978190732
Concrete,concrete,mlp,0.001,0.1,1,2,0.9680175319049632,0.949169933583635
Concrete,concrete,mlp,0.001,0.1,1,3,0.9754015035067712,0.9545901234331324
Concrete,concrete,mlp,0.001,0.1,1,4,1.0,1.0
Concrete,concrete,mlp,0.001,0.1,2,3,0.9441021310099622,0.913477871241881
Concrete,concrete,mlp,0.001,0.1,2,4,0.9680175319049632,0.949169933583635
Concrete,concrete,mlp,0.001,0.1,3,4,0.9754015035067712,0.9545901234331324
Concrete,concrete,mlp,0.0015,0.1,0,1,1.0,1.0
Concrete,concrete,mlp,0.0015,0.1,0,2,0.9860426441409172,0.9761015622925308
Concrete,concrete,mlp,0.0015,0.1,0,3,1.0,1.0
Concrete,concrete,mlp,0.0015,0.1,0,4,0.9647448965963789,0.9389027164357804
Concrete,concrete,mlp,0.0015,0.1,1,2,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0015,0.1,1,3,1.0,1.0
Concrete,concrete,mlp,0.0015,0.1,1,4,0.9647448965963789,0.9389027164357802
Concrete,concrete,mlp,0.0015,0.1,2,3,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0015,0.1,2,4,0.978713684317836,0.9626861421786344
Concrete,concrete,mlp,0.0015,0.1,3,4,0.9647448965963789,0.9389027164357802
Concrete,concrete,mlp,0.002,0.1,0,1,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.002,0.1,0,2,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.002,0.1,0,3,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.002,0.1,0,4,1.0,1.0
Concrete,concrete,mlp,0.002,0.1,1,2,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.002,0.1,1,3,1.0,1.0
Concrete,concrete,mlp,0.002,0.1,1,4,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.002,0.1,2,3,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.002,0.1,2,4,0.9794967207060632,0.9556491956523622
Concrete,concrete,mlp,0.002,0.1,3,4,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.1,0,1,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.0025,0.1,0,2,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.0025,0.1,0,3,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.1,0,4,0.9860426441409172,0.9761015622925308
Concrete,concrete,mlp,0.0025,0.1,1,2,1.0,1.0
Concrete,concrete,mlp,0.0025,0.1,1,3,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.0025,0.1,1,4,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.0025,0.1,2,3,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.0025,0.1,2,4,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.0025,0.1,3,4,1.0,1.0
Concrete,concrete,mlp,0.003,0.1,0,1,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.003,0.1,0,2,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.003,0.1,0,3,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.003,0.1,0,4,0.965588865251362,0.9317839691564722
Concrete,concrete,mlp,0.003,0.1,1,2,0.9934516613568218,0.9795761338735464
Concrete,concrete,mlp,0.003,0.1,1,3,1.0,1.0
Concrete,concrete,mlp,0.003,0.1,1,4,0.9794967207060632,0.9556491956523622
Concrete,concrete,mlp,0.003,0.1,2,3,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.003,0.1,2,4,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.003,0.1,3,4,0.9794967207060632,0.955649195652362
Concrete,concrete,mlp,0.004,0.1,0,1,0.9794967207060632,0.9556491956523622
Concrete,concrete,mlp,0.004,0.1,0,2,0.9860426441409172,0.9761015622925308
Concrete,concrete,mlp,0.004,0.1,0,3,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.004,0.1,0,4,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.004,0.1,1,2,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.004,0.1,1,3,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.004,0.1,1,4,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.004,0.1,2,3,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.004,0.1,2,4,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.004,0.1,3,4,1.0,1.0
Concrete,concrete,mlp,0.006,0.1,0,1,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.006,0.1,0,2,1.0,1.0
Concrete,concrete,mlp,0.006,0.1,0,3,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.006,0.1,0,4,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.006,0.1,1,2,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.006,0.1,1,3,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.006,0.1,1,4,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.006,0.1,2,3,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.006,0.1,2,4,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.006,0.1,3,4,0.987019722748644,0.9592971503713694
Concrete,concrete,mlp,0.00075,0.0,0,1,0.9756841156892208,0.9385093367812388
Concrete,concrete,mlp,0.00075,0.0,0,2,0.9757057281517564,0.9439394502464634
Concrete,concrete,mlp,0.00075,0.0,0,3,0.9686814518367356,0.9319503634553792
Concrete,concrete,mlp,0.00075,0.0,0,4,0.978307462861248,0.9631077506509148
Concrete,concrete,mlp,0.00075,0.0,1,2,0.9736546841735244,0.9330074506351348
Concrete,concrete,mlp,0.00075,0.0,1,3,0.9579416611044022,0.9161543088308552
Concrete,concrete,mlp,0.00075,0.0,1,4,0.954214614789094,0.9096173218360324
