model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft
Concrete,0.15,0.0055,0.0,0.46950586950586953,0.07422919090694749,31.622722625732422,5.099076078710078,0.8714891942849364,0.03308548971035816,360.3333333333333,157.66666666666666,3,31.6180419921875,5.106078737070587
Concrete,0.15,0.0055,0.1,0.5039039039039038,0.058964949716311284,17.116827805836994,9.405316712389968,0.6677694998220668,0.120369546509554,76.0,49.0,3,17.12387752532959,9.412711224614315
Concrete,0.15,0.0055,0.2,0.5266175266175266,0.016655343705870164,11.001071612040201,5.326729579850457,0.692449667256966,0.03574384624199856,61.0,35.666666666666664,3,10.998424530029297,5.327300644260197
Concrete,0.15,0.0055,0.4,0.5797433797433796,0.07061218424235399,20.966773986816406,7.650522833696317,0.7026685907122188,0.08193631038017216,67.66666666666667,55.666666666666664,3,20.971599260965984,7.641613114176373
L-Concrete,0.12,0.00165,0.0,0.5081627081627081,0.025363165257705177,380.4844563802083,109.42364846718382,0.9683405077770398,0.010213128692093511,1917.3333333333333,971.3333333333334,3,380.48777262369794,109.44547062304494
L-Concrete,0.12,0.00165,0.1,0.5776412776412777,0.05598036851968902,2216.5970458984375,300.77443387200367,0.9882499905464196,0.005540025517562373,3345.6666666666665,3298.6666666666665,3,2216.5694986979165,300.7915375287684
L-Concrete,0.12,0.00165,0.2,0.5558558558558558,0.079368025202789,2699.736328125,46.55333891552681,0.9941405131510065,0.0015983092923402159,5258.333333333333,4760.333333333333,3,2699.8614908854165,46.73863638075948
L-Concrete,0.12,0.00165,0.4,0.5836745836745837,0.05938074115756152,2619.3194173177085,841.7784903848293,0.994100405333084,0.004615924376146234,7241.0,5716.333333333333,3,2620.0323893229165,842.8552370123585
L-Concrete,0.12,0.00275,0.0,0.5574392574392574,0.02840177860260248,543.2743937174479,317.1086646308516,0.9760317776194514,0.011594329567094646,2610.3333333333335,1582.6666666666667,3,543.2904459635416,317.0886388536633
L-Concrete,0.12,0.00275,0.1,0.5663117663117663,0.04596406939500936,1461.1189778645833,166.55694016756667,0.987932255923858,0.0016496131093600146,2465.0,2403.0,3,1461.1239420572917,166.6064878429462
L-Concrete,0.12,0.00275,0.2,0.5404586404586404,0.05310467244357738,1268.8370768229167,236.75592320187744,0.9859275805522572,0.006000061021900363,2128.3333333333335,1999.0,3,1268.8556315104167,236.7335392203256
